,pressure,error_sum,speed_sum,denominator,yield
0,103,4005439.856197763,100242.7687359181,9445.114822063591,11064
1,110,5111228.293782339,127923.98429037652,9334.070780405393,10956
2,118,7227330.006504307,146987.51039235806,9337.04177165072,10960
3,126,8909883.831655556,161369.72395630743,9455.141382803049,11085
4,134,8101180.247291503,146295.7050731918,9508.512144819872,11155
5,142,9717205.364362642,149252.48712521172,9517.61363101942,11172
6,151,8891436.46803454,139947.58439775725,9416.804256123329,11072
7,160,9246034.00453133,151781.98913532528,9403.303015309853,11056
8,170,10093081.18160482,152471.11100845507,9417.204605068853,11069
9,180,9979321.45984877,159958.2365322051,9391.431504629914,10997
10,190,9695748.924093386,151354.7382282285,9389.338942779572,10990
11,201,9680944.028070992,143258.40870690002,9379.652671914857,10978
12,212,11177833.409348596,169408.9638723406,9381.953115947912,10984
13,223,11333528.452754827,170632.83384176498,9360.064494001617,10960
14,235,10855640.87399913,171745.77902087217,9289.35179073789,10875
15,247,10699389.990291184,174743.88022487808,9316.457432832689,10919
16,260,10990111.503542038,172491.04811814733,9386.540259184558,11023
17,273,10756456.938540954,171147.24075724266,9376.437254483582,11014
18,286,8933956.48487901,160551.9171836771,9451.864009100716,11100
19,300,8628208.71744237,153089.99439641272,9504.464827423137,11156
20,314,9232683.708192848,157968.25559068195,9465.174760403917,11115
21,329,7890407.558253697,149228.7923522877,9498.710358386767,11153
22,344,7536998.1638798835,134971.33708949675,9500.45322649497,11154
23,359,6803332.628811278,125443.38997286493,9505.531211188152,11156
24,375,6928752.46149313,132988.60212626166,9502.534346477802,11150
25,391,5656450.0329063395,131414.74735929287,9499.511981279957,11146
26,408,5824808.4056159,127277.97999668126,9502.279421388439,11149
27,424,6004058.503550156,124722.08590534492,9506.155309371861,11155
28,442,5296378.705812154,127475.22452980725,9501.029212170115,11148
29,460,5333464.661245041,121770.49463604647,9445.660604073355,11088
30,478,4655097.154591147,111217.5213471859,9496.629269551342,11149
31,497,4351497.899163659,107289.55065453242,9490.359456349113,11131
32,516,3837929.4434910696,93516.58274979955,9515.796084387432,11166
33,535,3881619.1537608397,103022.15388023305,9513.487495382024,11163
34,555,3783185.866920413,95039.82788779573,9366.374121761897,10993
35,576,3334127.42489592,100800.68065033777,9380.729440878185,11015
36,596,2768461.567445734,95521.67291107435,9378.707132526786,11012
37,618,2879689.943874877,93783.21029936228,9465.254024747725,11107
38,639,3248290.9840885713,97869.43887474862,9458.875916833591,11099
39,661,2506111.0097174696,87904.78689333142,9452.231920713937,11090
40,684,2309676.5565211973,84440.13947359638,9448.610879420177,11083
41,707,2857758.2308208435,90608.23153719629,9422.665331899947,11050
42,730,2392057.763575423,84850.36164707014,9352.659267285484,10976
43,754,2286963.322611418,84607.86370700382,9338.504406273812,10957
44,778,2295887.5407401854,81090.82526323292,9346.344534055732,10963
45,802,2222308.877552592,81188.05312845521,9309.981606736588,10918
46,827,2316246.77177302,83129.76634022228,9278.517862110975,10879
47,853,2954040.7786587626,93653.27570725422,8972.47854923373,10518
48,879,2807856.9912902163,90543.5660673763,8636.562559389351,10064
