,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,1073758.360741791,56129.2421777694,9182.254742288229,568902.8076467691,9182.254742288229,10774
1,707,1292997.955422994,61323.05727573538,9240.09002529543,602932.1591438971,9240.09002529543,10847
2,597,1873507.9488690658,63696.854984239115,9288.724053952756,615154.9353835027,9286.923090133196,10907
3,497,2942891.637617789,86643.96733460957,9298.717105033558,598316.9244503982,9298.717105033558,10923
4,408,4031767.9686807618,111648.1037820927,9323.226362633044,594558.6877678719,9323.226362633044,10948
5,329,5885055.186781169,137034.15894008012,9321.717000946655,637659.9949013685,9321.717000946655,10946
6,260,8226746.203729383,146829.93528283905,9323.848877269682,633175.6317324268,9323.848877269682,10949
7,201,9047098.659980841,130360.57982218561,9303.898021937342,624276.8027713422,9303.898021937342,10922
8,152,7655264.9433901245,127615.3402239264,9302.976354499915,626946.0114639675,9302.976354499915,10925
