,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,1318928.683143974,57780.80421970355,9521.982584398183,621076.146930989,9521.982584398183,11232
1,707,1252234.1962816203,54711.03075365685,9570.516191551736,616786.6127099533,9570.516191551736,11295
2,597,1589052.6451456097,63676.016171753574,9624.723734953013,595370.8563766284,9624.723734953013,11360
3,497,2318964.1230731774,70336.01998348984,9630.58689815983,563712.035598673,9630.58689815983,11367
4,408,4064532.0140404245,93825.27781484494,9629.898543584137,613916.8249880176,9629.898543584137,11366
5,329,5225825.357083783,113318.6827576215,9629.614528239434,645073.4457008647,9629.614528239434,11366
6,260,7206269.427412595,127147.67501007016,9623.398655673102,566717.2497983001,9622.47477614059,11357
7,201,8683869.856889628,153109.3282113625,9626.597401607727,570818.5149508502,9626.597401607727,11363
8,152,7919176.4384644665,141145.29428062684,9630.58689815983,620038.1903715457,9630.58689815983,11367
