,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,25903.88848761911,18997.54065789888,3957.8846985279492,111697.21597379346,3957.171448078795,4528
1,707,24613.84749144957,18425.924954574435,3550.937364987305,109657.44893503471,3550.937364987305,4016
2,597,20618.904601623024,16922.42256584211,3147.8433056820945,87750.8292786167,3147.8433056820945,3511
3,497,17312.515687517727,15638.500323071306,2514.897066833983,63541.861994288316,2514.897066833983,2774
4,408,15894.825110326083,18127.87407132268,2377.7941849111594,51303.54055483026,2376.805169047798,2620
5,329,9950.927215631178,12203.932726671397,1355.4774900354291,24396.20605012208,1355.4774900354291,1504
6,260,8269.943979166466,11953.799848092007,1217.205231933088,20528.00670272972,1216.213787071714,1371
7,201,7628.980293504882,11770.693434798559,1144.3776727343954,17883.090788019963,1143.3862278730217,1293
8,152,8554.695334852091,12827.567304201653,1189.5975741210593,16231.149856666849,1189.5975741210593,1333
