,edges,rmse,shear,shear_era5
0,"-30,30",2.4252662466345276,11.121519868059126,9.28706775867877
1,"30,70",2.506878550250894,9.103497579708733,7.853375885892332
2,"-70,-30",2.469226736420583,16.700343982190372,11.724792423517679
