,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,242484.01812655607,42747.901984692806,7511.949077377958,363550.2660191508,7511.949077377958,8689
1,707,242116.54544143876,43931.85004541176,7420.7544854463795,363301.81246242026,7420.066130870686,8534
2,597,244629.27150252167,47910.709721308056,7047.142171999108,324183.6998457517,7047.142171999108,8054
3,497,231491.4657778868,54907.499912397616,6738.207226269155,275042.8174485602,6738.207226269155,7679
4,408,209681.83920950323,58318.58200828065,5711.4595911154875,200783.24566549703,5710.557005831138,6484
5,329,167029.07646185096,51196.46601039912,4413.232310406998,139490.65963175814,4413.232310406998,5007
6,260,150066.32214405815,47282.7296017847,3609.585211658455,102832.77303344633,3609.585211658455,4122
7,201,127878.69384407319,43190.61002947299,3142.3882511315182,82695.34514688104,3142.3882511315182,3546
8,152,117311.04491034408,36375.69172935761,2728.786290370366,73871.93306354906,2727.8692302959807,3087
