,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,1254140.679078263,56407.83609682044,9365.863452939671,599499.1416488292,9365.240938303034,11065
1,707,1322184.4595536825,61803.92775231339,9468.193273211125,542225.3055194425,9468.193273211125,11192
2,597,1724470.6704138704,71031.0093541001,9509.750206466693,577425.9564811928,9509.750206466693,11246
3,497,3049072.888002993,89300.11266023846,9538.841561328123,612394.2847147232,9538.841561328123,11281
4,408,4175981.6060370407,94679.43173107071,9538.319062763409,629425.1791643079,9538.319062763409,11280
5,329,5875890.17631088,127736.0554984447,9528.055367160256,614565.7537009544,9527.211975714443,11267
6,260,9024626.895222748,147495.73923225113,9531.66011303828,629034.0328156122,9531.66011303828,11273
7,201,9864076.533271208,159412.81254841053,9514.192830590939,614812.3746940756,9513.340190426585,11251
8,152,7439815.034892321,132809.8547884623,9445.414471471237,576237.0159883465,9444.442101550838,11178
