,edges,rmse,shear,shear_era5
0,"-30,30",1.7833746903266767,6.885717477939091,6.795432404250434
1,"30,70",1.7878446273019284,6.504703782029158,6.503982622497335
2,"-70,-30",1.793791780724973,10.651196436792098,10.679796170102035
