,pressure,error_sum,speed_sum,denominator,yield
0,103,263678.75188949273,6402.351003610345,506.49109996067847,709
1,110,363280.3384879612,8107.143442520493,504.6044965659901,706
2,118,579007.9201606662,9537.763397115941,500.0502148782417,697
3,126,922120.5498412094,13210.875388464392,500.86837669182154,699
4,134,739224.4370506044,12791.009005433902,507.21647433169073,710
5,142,1029264.2516964906,14133.020919002076,447.71486250522537,612
6,151,470290.3308968972,11899.781767294979,507.21647433169073,710
7,160,450681.46294332575,8993.036908707123,506.51556506739087,709
8,170,554298.6602199198,7684.159994132835,505.51119400298256,708
9,180,581967.3131703837,5283.696412775784,506.553854283475,709
10,190,601734.6966531922,4913.259945524394,506.553854283475,709
11,201,566325.6496456783,4560.698785309311,507.21647433169073,710
12,212,471757.695226822,6056.607982060594,507.21647433169073,710
13,223,580005.6346336354,6492.57188771051,507.21647433169073,710
14,235,683063.2001969788,6945.0888006856385,504.6585538386285,707
15,247,669926.9618946922,8431.02614198821,504.2074876970921,706
16,260,616892.4466051224,8606.818401509741,507.21647433169073,710
17,273,513968.47748967435,7803.648613645186,504.1117557158795,706
18,286,448983.1168259518,7080.973141848168,507.21647433169073,710
19,300,461005.435441533,7286.378816477572,506.553854283475,709
20,314,454161.70373417495,7277.759814650675,506.553854283475,709
21,329,374558.5342729774,7367.05384593408,507.21647433169073,710
22,344,397126.1112122516,7580.632309483341,504.8380959871172,707
23,359,400931.7734467181,8009.683120797996,506.6357713759798,709
24,375,422609.29540474305,8565.504104885627,507.21647433169073,710
25,391,351001.6571712786,7379.089366794334,507.21647433169073,710
26,408,355666.01125522883,6848.717165219707,507.21647433169073,710
27,424,329299.1762610761,6153.679289089658,507.21647433169073,710
28,442,305542.20884494693,9281.452238573886,506.41261747107353,709
29,460,523091.430370088,11242.205575237369,491.82788393475505,686
30,478,446381.352373405,9389.997593464059,475.6600933648337,660
31,497,575969.9409248142,12203.317255909293,507.21647433169073,710
32,516,337078.5468792332,10351.922597640532,505.5782326247124,708
33,535,261983.37168582476,7904.138270922005,506.6357713759798,709
34,555,240221.33202666367,8078.519306355574,501.98473680972546,701
35,576,206941.63223402598,6616.767095629497,506.6500680947659,709
36,596,171081.1135636698,5637.12019672558,507.21647433169073,710
37,618,264022.8904784554,6975.41975276773,506.62165154493937,709
38,639,206473.07173446644,5731.787536510505,505.9207422806395,708
39,661,253251.6781219014,6002.275863302886,505.4602456335175,707
40,684,156547.95445289748,4552.7471019051645,502.4028707154735,702
41,707,218615.14737413725,5585.208285412607,503.01126552107075,703
42,730,204026.07860995247,4669.304580771375,503.58509661011215,705
43,754,335717.63073083246,7964.391605650737,505.7347664157058,708
44,778,343830.26046558993,7431.417079332119,504.0803332491345,706
45,802,234513.41754264905,5067.779294566473,494.21044065412525,693
46,827,204653.80282694835,5174.113793173363,473.6257353999366,666
47,853,271970.3449917064,6616.188743325157,440.68675141501654,623
48,879,372888.7234124134,7463.09575150358,362.23627884415436,518
