,pressure,error_sum,speed_sum,denominator,yield
0,103,31049.881344492795,6315.051545342805,787.450380653691,971
1,110,36405.28417396339,7613.177232843395,954.8499328084959,1169
2,118,30550.937384560846,6549.977976964938,692.2382798012407,846
3,126,30135.901457729182,8728.903639468328,708.4370964639428,853
4,134,28414.711167789585,8638.325891898823,671.8650969038946,830
5,142,21842.751795662123,7595.008071706396,562.6360392159868,694
6,151,25375.139142920652,10587.960234995164,632.3539186396071,792
7,160,29529.990927780458,11475.900066325232,683.2303219104712,838
8,170,31280.02965833657,12266.934745373177,681.3284641255177,835
9,180,24234.264615453456,12281.349332383727,577.6387675234184,708
10,190,25152.693730934574,11664.55583058595,524.1475369162281,633
11,201,23334.843763601028,10703.812701962966,494.99469414914773,604
12,212,21339.300475760978,7850.414496152303,477.93249273983736,579
13,223,29085.472319756733,9323.114748922011,641.1251828292625,791
14,235,26445.975555419293,8917.963631035174,632.7202385609842,780
15,247,26834.198733438076,9937.853162978707,627.0895938874177,816
16,260,28806.709457576613,9652.116282165824,637.1329433265951,818
17,273,26514.062659868978,8731.081655551585,610.7562832280585,784
18,286,26014.187184391158,7568.293293283446,532.8466387477957,664
19,300,24173.804223769614,7761.032661447454,530.8408898744357,635
20,314,23287.551526394378,8034.434217572563,534.7001641914705,640
21,329,31731.370110615713,10546.741479545852,702.186023011778,837
22,344,29235.47952046808,10011.242296396538,769.6686701314001,920
23,359,31568.96889797263,8329.596863755816,654.5247314151451,815
24,375,34757.5162274551,11050.582923743796,781.7693378784604,981
25,391,30825.706037801483,8238.34039896751,692.6082843349569,860
26,408,26195.470302041696,8935.89253544574,607.3847991554042,781
27,424,32807.21429965618,9423.424939162725,756.0257375364756,952
28,442,31268.245885030097,9766.443541877972,761.8484138344907,1000
29,460,25813.016563306883,7710.330878242767,664.1877848886926,868
30,478,25443.793014288254,6428.632092506248,664.6071765498305,851
31,497,29153.854135468693,5577.070917622219,655.1756168510755,834
32,516,32304.09769762956,5969.191681610039,716.8626561694994,896
33,535,38606.109719796375,6955.070226339767,864.4609067645036,1012
34,555,34880.11412334704,5870.507661947528,762.0048114438672,903
35,576,41402.913957429715,6771.9912484541455,954.0932216599658,1131
36,596,41940.86244308591,7023.699297238569,1111.873205642255,1345
37,618,41308.83191880169,6552.615648556718,1112.489420327183,1335
38,639,36093.62699943628,6982.901551729323,993.0248258446793,1208
39,661,45675.36282992305,7625.120848509656,1111.0892015698125,1344
40,684,42092.49783190797,6538.728370477946,1109.1818724336456,1385
41,707,45700.29409966919,7248.023879455657,1095.6755677727617,1330
42,730,44342.10997218375,6637.183522338715,1252.0209279403691,1533
43,754,45238.6141514551,7426.392640535247,1280.180908671163,1572
44,778,43599.320440061114,7921.947053027325,1170.5631356891847,1432
45,802,39151.81864978284,7269.640691432871,1102.1871709027987,1368
46,827,39572.53619216445,8523.010316673512,1021.0656019775602,1214
47,853,46839.1010338319,7451.714695000234,988.6190759097612,1234
48,879,41027.4308827714,6393.721961941533,883.0221824387322,1112
