,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,189865.00030587355,29541.09117071245,5768.404007835118,291813.7975061041,5768.404007835118,6827
1,707,198079.57277238768,28314.693657733762,5540.6335201152715,298866.6941567415,5540.6335201152715,6728
2,597,189913.70043920854,31382.503514793283,5140.470074562084,245849.19597840135,5140.470074562084,6164
3,497,164867.39146386358,32510.697393513597,4462.925697098509,198202.4889057958,4462.925697098509,5264
4,408,152359.63557171146,33558.67453023641,3817.33216022485,161889.6318809609,3817.33216022485,4500
5,329,131243.17343225115,32004.144290683602,3096.8366939041143,113792.09422897578,3096.8366939041143,3708
6,260,109314.00074113937,32165.719534614724,2623.1505408587436,83097.95957615327,2623.1505408587436,3157
7,201,98974.96987045395,30343.24085829012,2353.6530100792597,76951.60636570855,2353.6530100792597,2978
8,152,107989.7663590927,34722.92546550622,2678.311238287933,77658.30428799428,2678.311238287933,3367
