,pressure,error_sum,speed_sum,denominator,yield
0,103,5303.347514450728,5329.453426431833,676.2032947580922,760
1,110,5088.638862391322,4615.542304010552,614.4162653842451,722
2,118,4148.310781132885,4047.0760780856353,524.3372255896511,595
3,126,3985.0551235753446,4363.3575361717285,482.09334788653507,558
4,134,5474.604328572704,6632.348277200958,677.5088500819146,781
5,142,3735.3355006851157,4474.676732256233,456.30906373998965,545
6,151,3778.7403120566896,4805.144323476924,457.69020578011805,518
7,160,3729.5331227847732,5239.388218813901,463.7583349437286,530
8,170,3007.9896729744223,4533.586305751125,384.21283382446626,444
9,180,3298.2233279394363,4499.525716098643,395.3278123752534,464
10,190,3454.4907205523496,5122.160166356128,453.3908164424478,519
11,201,3077.8542773279314,4745.15172149764,410.6798991115628,478
12,212,2998.306830762898,4700.350011088851,393.8438832748823,466
13,223,3158.3741434202843,4445.322609269678,398.63406747425745,467
14,235,2504.55855502982,4059.6909572201303,351.91443642266415,415
15,247,2935.5809603315274,4200.3604084120225,391.5806449103679,445
16,260,3747.5876593358284,5409.786788052973,481.8128770177068,550
17,273,4136.195489250532,6208.806649766897,544.3429507560628,613
18,286,5132.29715486807,7097.842717278978,668.6580793566702,754
19,300,4584.75556513635,6801.116851141,624.4235482954515,713
20,314,4868.6904710274,7302.85826117676,628.7733114698043,709
21,329,4444.857670845794,6225.683958752792,557.1072553641822,643
22,344,4087.4564391905683,5291.795593599365,492.514684851609,578
23,359,4837.272194662945,6645.238116316224,600.7880227217062,713
24,375,5354.8651975551775,6723.7945962480035,675.1455288572897,789
25,391,5915.4767704623855,8443.3146351944,758.5146715136345,897
26,408,4723.003341777432,5974.1190391330665,646.0636295088312,737
27,424,5774.910007188091,6417.344806572654,719.6908386783831,826
28,442,7071.7718240321165,8389.706922714638,942.2488903770044,1084
29,460,6649.212406180817,6854.904231499474,843.102767731288,975
30,478,7128.552039848593,7185.879664229832,944.1637326708101,1103
31,497,7236.265101635412,6254.562303814549,888.3423013872169,1013
32,516,5894.8527782461015,4686.15070509181,724.5844812341286,836
33,535,7268.205080683555,5771.879504314314,918.2584845839912,1057
34,555,7819.41412862692,5376.434156228885,998.3865655866292,1172
35,576,8262.446712010715,5496.492853838405,1058.26496929165,1210
36,596,8497.169484170387,6238.893451358737,1077.670247871231,1242
37,618,8982.404969724708,6142.939144834637,1184.5772814267646,1366
38,639,10606.917940212283,7481.351555727412,1377.8497109948526,1604
39,661,9837.047063363369,7019.670485783883,1305.999649004066,1524
40,684,7709.886250147785,6033.792534427695,1025.6291277750624,1224
41,707,7249.443864035438,5738.339549634163,940.1452855175286,1122
42,730,8323.9008658995,5786.516288055707,983.0200530284756,1171
43,754,9487.81130375339,7312.816462430373,1269.4233348548357,1471
44,778,10498.567151758412,9009.46272519787,1443.12313828192,1669
45,802,11058.620854765366,8429.223132763647,1426.9701639747707,1659
46,827,10796.772511659223,8448.177262143561,1551.171466980003,1786
47,853,9183.151668801569,7048.21944437555,1139.8119148516078,1338
48,879,7672.244083972559,6227.265324895158,984.9303602803864,1166
