,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,242812.54159757233,42366.271165607424,7317.468354512179,355545.87673201767,7316.76744524788,8456
1,707,242900.32725374124,43548.67474003887,7292.601356706213,339003.60746801173,7292.601356706213,8382
2,597,235558.70269180456,47270.1588008635,6813.439858491541,305488.305405276,6812.515978959029,7822
3,497,215653.09285069248,49881.07938710825,6031.857165692924,235020.5391971063,6030.995536532483,6929
4,408,196522.95696902619,55219.45271819279,5435.385435215431,181331.90575267083,5435.385435215431,6207
5,329,177783.03641074407,53913.15276804747,4482.962705477216,139024.00620202598,4482.083888364555,5141
6,260,148109.68663230108,52189.33759836032,3458.0086824506516,88549.85116822786,3457.1945669322954,4012
7,201,114681.78311069388,37417.76707624904,2682.019745701794,73361.10554777754,2682.019745701794,3062
8,152,137744.86941071675,45321.85415039654,3251.0468154604278,81287.43714142505,3250.2226892718054,3707
