,pressure,error_sum,speed_sum,denominator,yield
0,103,2644357.8863226003,62554.92397316523,8249.582761379414,9776
1,110,2498461.2483974355,69831.1447876204,8249.582761379414,9776
2,118,4148046.95799622,76244.5387086051,8249.582761379414,9776
3,126,4234401.2220683945,82058.97541660068,8249.582761379414,9776
4,134,4240854.106003535,85439.88523626263,8249.582761379414,9776
5,142,5604518.333642666,89093.55892053292,8249.582761379414,9776
6,151,5721187.822306933,96192.24692372141,8249.582761379414,9776
7,160,5081850.476482602,100923.5652514373,8249.582761379414,9776
8,170,5742065.58356448,97211.85357122362,8249.582761379414,9776
9,180,5598869.799946443,100207.14497606314,8249.582761379414,9776
10,190,6092879.347967995,104807.49999476329,8249.582761379414,9776
11,201,6003523.657110503,106394.9733543429,8249.582761379414,9776
12,212,5926172.849627231,110482.58833728945,8249.582761379414,9776
13,223,6146654.172143046,110816.38542511227,8249.582761379414,9776
14,235,6157193.8668380175,116283.38198166013,8249.582761379414,9776
15,247,5332636.62243205,126785.40488642066,8249.582761379414,9776
16,260,5343054.601845572,122761.94128696334,8249.582761379414,9776
17,273,5607522.833540593,117792.0548831856,8183.686437659921,9704
18,286,4775999.510163377,115902.90366810291,8146.270559755287,9663
19,300,5324479.709023876,123094.05595267862,8249.582761379414,9776
20,314,5881257.681474736,126736.04760779538,8249.582761379414,9776
21,329,4139228.4778302265,117420.45140783946,8249.582761379414,9776
22,344,4132506.9893716057,109698.78194345775,8249.582761379414,9776
23,359,4241670.022616833,111073.22113392194,8249.582761379414,9776
24,375,4765916.587168199,114189.5619103635,8235.075012951076,9760
25,391,3955521.591340438,117108.64404323508,8224.214760528992,9748
26,408,3601203.559960574,113285.33232858211,8249.582761379414,9776
27,424,4149097.7669479176,111963.04480950403,8130.5248645599,9633
28,442,3174941.6863571764,94656.06847539307,8249.582761379414,9776
29,460,3037877.3157512187,95852.28071424282,8249.582761379414,9776
30,478,2403828.188921486,87125.18485050664,8249.582761379414,9776
31,497,2771023.024879887,78117.50511004467,8249.582761379414,9776
32,516,2472372.256590187,76316.02519028481,8249.582761379414,9776
33,535,2029081.5906657835,74542.50603364555,8249.582761379414,9776
34,555,2046234.2792063737,75331.76202868798,8244.61334533444,9770
35,576,1655174.894026108,73457.28550118403,8237.161791090153,9761
36,596,1717174.0984286864,70944.45300091134,8221.567298829825,9742
37,618,2063183.6069891502,76773.5341083652,8212.170707908308,9730
38,639,1591425.88138447,69037.04321702174,8207.325365757304,9724
39,661,1984117.0565120662,76473.60106027532,8198.500579401298,9713
40,684,1692268.66185583,80854.68144108569,8188.856968867446,9701
41,707,1075089.810544409,70406.99759294392,8108.967984038766,9593
42,730,972188.6222577578,69930.09086479881,8008.782834646705,9482
43,754,906335.1869868771,65639.93575921902,7999.657007848957,9469
44,778,873711.555473795,59149.71863702607,7986.808653139817,9453
45,802,768121.6567921984,60152.66451335362,7954.521866262478,9410
46,827,772372.1116749219,60066.30860026873,7921.652567527941,9367
47,853,920037.8854676741,63743.3383404489,7813.599593729028,9219
48,879,1015698.0609190974,62267.117158091605,7641.600558682288,9033
