,pressure,error_sum,speed_sum,denominator,yield
0,103,3808.8483288093435,3849.521801378771,494.99950893469315,558
1,110,4153.9059465937235,4385.505245897693,530.5635250432747,601
2,118,2728.493615442611,2875.4414513743936,343.62205528887756,393
3,126,2908.3903718783868,3658.442590693264,386.49209467659153,439
4,134,2440.8713946424305,3070.1198280204685,317.6145846393966,358
5,142,2224.340528956209,2881.3794797797536,267.19195626226116,304
6,151,2400.6499610242727,3275.9365649033284,313.64401933508645,365
7,160,2270.398088595653,3095.074500148717,304.07444919444987,359
8,170,2215.1888640068305,2422.550709878525,275.0252332031803,312
9,180,2086.8200223339845,2592.358757616348,253.3360442801785,302
10,190,1945.61303312326,2215.241498192326,239.6599294063907,276
11,201,2388.1314621077486,3077.3656723265703,297.91647399170165,342
12,212,2019.4938601533913,2824.953053648583,269.7498434970307,317
13,223,3180.1582947729626,4003.046533398231,423.23768400279306,488
14,235,3441.268683967083,4354.831029620819,447.0075534661807,517
15,247,3290.367528095108,3689.0613348405104,404.21859108995693,456
16,260,3144.8900757752594,3783.1133720379485,412.2080115801094,468
17,273,2497.7686970265013,3497.017921615949,341.72719840569084,396
18,286,4211.454022318588,4519.750647932556,525.3679013907305,606
19,300,4332.834053279858,4657.573158909186,560.2895446123489,628
20,314,3726.9382499527474,4092.9487306559404,477.65630476192285,534
21,329,3683.9704068401084,3638.389490893545,484.0536311653763,526
22,344,3062.772319501275,3078.913277159574,372.45492798482576,425
23,359,3548.590403938792,3308.953637119584,431.0765347731126,491
24,375,4811.640111328721,3858.776265304255,597.6201611299028,651
25,391,4150.0741411870085,4044.6448196985793,543.4622631649355,611
26,408,5171.003029740181,4391.793791019398,668.8694081144075,752
27,424,5413.2649134715875,4381.130183541761,676.9924479175365,754
28,442,5446.130460165358,4392.716852539503,703.1651999870415,794
29,460,5947.006727367761,4602.455240941442,792.3082003399028,887
30,478,7986.147686739761,5750.458694864178,1022.0046530402975,1150
31,497,6303.968748588013,4908.467231544568,882.0277654363294,990
32,516,8854.37890488949,7393.3140305860015,1189.3906202028204,1341
33,535,8891.865450768177,6626.469972702968,1266.858473274004,1420
34,555,8003.378944666885,6338.882313898806,1080.9010562247702,1244
35,576,8310.997219737994,5932.899524936602,1100.1877873026501,1263
36,596,8800.613543633786,5465.434601280412,1163.2432202083496,1326
37,618,8274.04218794698,5354.230397803343,1117.1646665284163,1266
38,639,10316.257188413512,5930.291619807723,1324.8866240813009,1511
39,661,10662.096909396492,6788.592030320149,1346.7864652421638,1510
40,684,10490.077889321014,5880.957254403954,1338.1599925457947,1536
41,707,10077.797817427843,5596.58781395542,1332.5531531205743,1509
42,730,10459.122163880886,6019.6939258884695,1377.273861430317,1594
43,754,10343.837575007636,5910.944123542716,1414.5076004777743,1639
44,778,12285.195053291909,6369.950986725383,1579.3870334653466,1792
45,802,12135.020183339622,6081.507935083753,1512.0131836584005,1774
46,827,10168.265249335669,5670.681058171396,1349.5597222321617,1574
47,853,10686.195675018198,6028.006363631849,1419.3205613676687,1638
48,879,10440.292125951537,5943.832829049934,1375.8791915851546,1550
