,pressure,error_sum,speed_sum,denominator,yield
0,103,4486.986164805002,4499.257275395581,588.3159259850363,655
1,110,3974.6566146279583,3710.481823626534,483.2016296686218,570
2,118,3223.1147323123446,2807.136674960472,403.7124547985238,458
3,126,1948.3006722755604,2448.972727942851,254.29358966349287,295
4,134,2492.787211625961,2665.9532581440485,332.3544330901183,370
5,142,2517.870766964504,2788.78647861121,300.6381151484052,329
6,151,1954.7347755025546,2144.400344053219,240.9271593603022,281
7,160,1894.7550326397577,2469.6532685145694,231.8983574737388,279
8,170,1469.7040024566343,2072.503642334108,188.55551399778398,225
9,180,1856.1013783538513,2495.353378737893,234.0646731033815,270
10,190,1779.2442741994807,2192.7422933310704,230.61823779471493,266
11,201,1455.281908478177,1926.855974528133,187.7423562460093,213
12,212,1489.511108761278,1468.6139881527172,181.08232059033043,213
13,223,1791.1808500354202,1952.606274983619,235.48967037940918,269
14,235,2073.0859614665032,1999.6959713481212,246.45912827232533,286
15,247,1609.367859237856,2026.7229178497264,206.82911726880596,254
16,260,1952.6492582913647,2721.5108008146303,256.24283387184374,301
17,273,2110.043955486016,2344.666663003096,267.36960725928975,305
18,286,2368.013004350369,3357.017729865313,290.6596264572499,327
19,300,3012.319554763427,3420.4596062712835,380.91131323131845,421
20,314,3154.740337592414,3974.126109400448,407.82991526390583,456
21,329,3052.711577767931,2670.6044818945993,378.56734945310257,427
22,344,3610.273574509472,3171.4254524413755,431.3935355232375,501
23,359,3533.694753864911,3788.9396482960865,466.10346898418857,528
24,375,3801.444217110017,3919.117151333186,494.05288945255785,559
25,391,3497.7809974937522,4045.978585893752,434.14174191702705,506
26,408,3025.4855138771095,2713.395534944555,400.65602910880995,461
27,424,2852.5855148924575,2234.7285107306143,356.6363088923936,407
28,442,4803.471394543537,3629.2840553311416,580.5767372530794,651
29,460,5258.035117033461,4880.867615217244,658.8778281898769,741
30,478,5082.068760831546,4180.503699202497,650.3081610090364,744
31,497,5365.295700198676,4267.82810798031,740.5820667031644,833
32,516,5562.039219946001,4114.849108532253,712.3167818880002,801
33,535,6819.051826482469,4856.011417753392,884.0129343523602,997
34,555,6741.104049983765,5107.35891998449,881.0846476687914,991
35,576,7958.901723666265,5209.818188693289,1001.7255267221296,1147
36,596,5884.308639018937,4213.284609479254,703.0523284367423,797
37,618,7732.405539028689,4902.427983976212,988.4740269243026,1096
38,639,8706.988488595973,5146.23569185276,1121.1692430976202,1240
39,661,7188.1567178428,4275.1441538939025,922.0738249921651,1034
40,684,8539.929579930946,5170.875070948954,1092.4734136183554,1231
41,707,7166.014811941852,4246.466594163471,966.9943791398101,1102
42,730,8036.7037562059895,4695.306881789322,1039.6284079181758,1196
43,754,10153.015627340334,5330.938527562627,1343.380715240088,1512
44,778,10892.072903601935,6155.964539449178,1517.65273194539,1707
45,802,11064.005292650743,7091.806821481539,1507.8931249811378,1711
46,827,10610.904281659434,5821.5758756699415,1395.7875401954636,1569
47,853,9583.04574879516,5257.084861200041,1315.0897656751963,1488
48,879,9046.947758167384,4939.4731606838195,1164.9519667083225,1363
