,pressure,error_sum,speed_sum,denominator,yield
0,103,2758081.8728808546,65094.0699297811,8059.145478475804,9681
1,110,2728954.3107084883,68791.49270715885,8059.145478475804,9681
2,118,3850511.7644441375,73234.07169750282,8059.145478475804,9681
3,126,3827904.4222017704,73457.43429212198,8059.145478475804,9681
4,134,3590989.2748790593,78063.17030295802,8059.145478475804,9681
5,142,4304920.999437552,80886.16752388167,8059.145478475804,9681
6,151,4639879.667382975,84915.47152599056,8059.145478475804,9681
7,160,4446470.897795891,82004.19901802011,8059.145478475804,9681
8,170,5114050.136409121,81419.91867844453,8059.145478475804,9681
9,180,5178040.688212236,84230.2875019333,8059.145478475804,9681
10,190,5715363.352662785,87135.35270240712,8059.145478475804,9681
11,201,5679460.465355873,88201.922022023,8059.145478475804,9681
12,212,5838588.551612447,88315.40959029713,8059.145478475804,9681
13,223,6191166.138329647,91006.7079658057,8059.145478475804,9681
14,235,6298977.581490076,92723.60261792154,8059.145478475804,9681
15,247,6132732.470353469,96488.33711821618,8059.145478475804,9681
16,260,6154992.182261769,101443.43933260498,8059.145478475804,9681
17,273,6092645.0943985935,101713.34838128014,8059.145478475804,9681
18,286,5049041.542875292,103928.18688385177,8059.145478475804,9681
19,300,4755982.891727686,102110.27221481658,8059.145478475804,9681
20,314,4938363.6749558635,107532.86999090212,8059.145478475804,9681
21,329,3765303.97098864,102910.7958254356,8059.145478475804,9681
22,344,4334846.198345594,118575.99541768758,8059.145478475804,9681
23,359,4453000.916306936,120750.17530432485,8059.145478475804,9681
24,375,3136496.28865099,101302.13258678996,8059.145478475804,9681
25,391,3069519.5083172163,107366.21437297504,8059.145478475804,9681
26,408,3271206.013558694,106137.99143666931,8059.145478475804,9681
27,424,3507091.0023947395,106420.90537773911,8059.145478475804,9681
28,442,2786130.0909154904,92746.71922577784,8059.145478475804,9681
29,460,3034395.5547087076,91750.57372859113,8059.145478475804,9681
30,478,3522747.343269251,89505.21502389273,8058.844772676301,9680
31,497,2765960.3126668553,76789.63057991258,8059.145478475804,9681
32,516,2420914.1826097933,68058.7106869338,8059.145478475804,9681
33,535,2130823.7355030705,61889.07241013632,8055.8589843915815,9677
34,555,1879806.3930587831,63403.78025775154,8034.209677678631,9651
35,576,1489839.1188479064,60505.760725028864,7953.625411931287,9555
36,596,1607274.7339077825,62785.798256912174,7953.625411931287,9555
37,618,1316780.6246058221,64638.76167396786,7952.842803774434,9554
38,639,1233106.447113259,62531.63888118772,7949.578057418272,9550
39,661,1671216.8070354373,68363.77738710496,7944.693723242379,9544
40,684,999564.7837693646,57101.713794614254,7938.112230548124,9536
41,707,1326389.7445011917,62250.71464341842,7932.7504286936,9529
42,730,937393.9952667115,61631.37817328995,7927.948039208404,9523
43,754,910175.7985371732,60657.99793160853,7922.590294415973,9516
44,778,729775.5225840948,56955.050969053176,7909.131094190212,9500
45,802,896699.7266901606,59310.17771806118,7889.426273429621,9476
46,827,974908.053856243,56015.27588016818,7783.920812886048,9348
47,853,860657.0275398024,51348.923433635784,7567.161080152502,9121
48,879,836647.6073776801,49312.01760500861,7531.1194881445135,9077
