,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,263654.6995687472,38334.11909806466,8008.432579582769,399930.01616731944,8008.432579582769,9307
1,707,256039.00941892105,38885.6396903191,7979.113560771001,388596.44791527616,7978.260920606647,9286
2,597,254950.5713696551,41217.95891752721,7527.55374923217,351184.0225056121,7527.55374923217,8665
3,497,252417.95664633618,43185.80724359238,7159.08508583455,306461.1255950246,7159.08508583455,8240
4,408,236188.1537545117,42965.08431428345,6155.123793077757,257489.32106136341,6155.123793077757,7120
5,329,222630.32586678772,46988.14822293746,5436.870701813592,226941.53148761077,5436.870701813592,6230
6,260,193899.54734024697,44847.54144172091,4475.493032771449,156888.72088015862,4474.721408188061,5084
7,201,170088.14245434044,41369.12057216183,3956.140735737834,136493.8001359192,3956.140735737834,4485
8,152,174533.54203624005,42324.00020717949,4151.532645089445,133704.83854046717,4151.532645089445,4783
