,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,3228386.3489809767,630099.2006573849,8860.580186737576,800833.9693172623,8859.736795291763,10502
1,707,3522102.428876392,634502.1105982121,8894.439710844328,800900.1529283132,8894.439710844328,10546
2,597,4004880.1874672743,630033.8426385697,9118.26051747574,825855.920062494,9117.262382677316,10796
3,497,4685584.371957618,631963.9214287709,9131.51130717487,817765.1276234565,9131.51130717487,10812
4,408,5867433.925157745,629921.2935456934,9129.770595782991,825052.3632032033,9129.161834353983,10810
5,329,6784725.113757413,629768.7712960023,9131.51130717487,822117.8727588136,9130.739682591482,10812
6,260,9575874.212686883,630731.1916155999,9130.528052267307,816603.0681250835,9130.528052267307,10811
7,201,10242254.918341039,632221.8201114975,9129.713787528919,828514.0274054646,9129.713787528919,10810
8,152,8847233.919089647,633261.6243188137,9131.51130717487,824782.7391656917,9131.51130717487,10812
