,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,939688.9810754196,42318.208211164485,7052.157123901469,470435.9516940353,7052.157123901469,8594
1,707,1421880.7055644793,48666.13486257175,7249.8592024384125,503712.7875437566,7249.087577855025,9035
2,597,1912138.6985760895,57192.90653069771,7323.792187113778,476864.95363580674,7323.792187113778,9104
3,497,2872986.7361375405,78956.71724807018,7335.651732997913,443251.3575872727,7335.651732997913,9138
4,408,4515338.114828885,98579.10809601744,7337.7591182318765,456570.03492691735,7337.7591182318765,9149
5,329,6047511.246379888,114140.69911716599,7337.7591182318765,459187.8588530696,7337.7591182318765,9149
6,260,7558900.68524832,129906.77134377223,7337.7591182318765,436143.06105098804,7337.7591182318765,9149
7,201,8708783.033013498,118229.76953686327,7195.423998928166,499640.6467095227,7195.423998928166,8943
8,152,6821970.096718399,108247.52052899667,7337.7591182318765,495511.2176485735,7336.770102368514,9149
