,pressure,error_sum,speed_sum,denominator,yield
0,103,11956.15355428976,7741.952879876539,1043.3187123776677,1187
1,110,11690.163935311655,7876.9689815706915,996.6530430742688,1143
2,118,8677.587437585278,5845.993106087701,665.5131715085979,753
3,126,8418.725428270562,5589.573778212319,692.247145406076,789
4,134,8518.531519370259,7288.50051958806,688.0619959672982,790
5,142,8253.63066019817,7813.557627474039,708.5004305234297,812
6,151,9842.2219268111,9436.448252573498,822.1608712933829,928
7,160,7926.185664582149,7859.486380818566,660.9754079381221,757
8,170,8283.967812970983,7825.470264768397,674.4663105010674,758
9,180,8321.23006079983,7729.368091559145,640.6592224577265,746
10,190,9787.94377371067,10431.058533739793,814.9526580383598,922
11,201,9253.321208803864,11179.068006930067,780.3484620242951,887
12,212,7841.7585114707945,9098.740435536314,671.5516375013896,778
13,223,10445.457270126604,11080.168268052881,841.8029393060807,966
14,235,9604.611360114344,10270.212694692595,789.5402074339022,910
15,247,10555.647892863046,9719.375302956552,887.1776876308304,986
16,260,9595.303991005223,8570.059082191581,825.8370553338865,925
17,273,9145.423996398247,8512.891078252853,805.9099300455146,913
18,286,9475.452956250076,7965.796574222379,794.9157073510648,910
19,300,7625.925354140315,6848.404266315485,629.670539694499,746
20,314,7054.549077205372,6191.2713485134955,586.9904196357877,707
21,329,9106.710879097649,7748.656967849014,721.4748765447356,876
22,344,11232.39788872177,9181.426629872083,926.5486660116289,1114
23,359,9378.72703626422,8429.30639417774,749.9493307721385,901
24,375,11201.066962788307,9589.07692659054,916.5802446546729,1057
25,391,11478.53625176031,11211.671567193309,981.3202896583907,1135
26,408,12763.192765124933,9408.062792274062,1006.8743091359769,1139
27,424,13258.299282388409,10923.34026776027,1176.1300305209263,1381
28,442,13790.791665260202,9879.135257012254,1143.050247176387,1345
29,460,13477.902647637806,9262.541261054312,1124.958137275311,1301
30,478,14994.035773606392,11040.706761480878,1288.0294091096462,1553
31,497,14463.9742068784,11230.555744203735,1235.393150514977,1482
32,516,15721.912107428496,9484.922555693902,1316.6598746622637,1569
33,535,16475.587364861734,9547.352321812647,1390.477202806295,1658
34,555,16309.684764405687,8827.187061261047,1345.4399446187156,1582
35,576,20393.37415237518,10839.11893090351,1699.5647172722004,1966
36,596,21346.07929718147,10519.61352151784,1773.5412799960936,2057
37,618,19725.506019645516,9348.612449073024,1668.0918125409155,1901
38,639,22853.766132404584,12775.157910537406,2052.260179521171,2364
39,661,21803.51327465196,13864.640572161448,1981.7657691513914,2304
40,684,20834.80555698148,12520.854148496133,1852.34069161441,2176
41,707,23460.27589320706,12859.404939647195,1992.3096998410413,2341
42,730,22246.78856166409,11180.085022817739,1812.0576878583786,2115
43,754,23049.80008832276,11218.229485720189,1899.741336744283,2200
44,778,24222.514168743844,12584.848953307683,2058.9383142889083,2411
45,802,24483.731038538153,11447.993410696463,2155.5331104729144,2504
46,827,23985.105421635544,10361.915613713547,2017.9970417619472,2341
47,853,21274.3918496895,9549.737454679647,1821.1283837114327,2129
48,879,16495.45177248196,6630.467560948715,1419.014787428974,1669
