,pressure,error_sum,speed_sum,denominator,yield
0,103,3301.298254795509,3643.961036786057,444.9284201676015,475
1,110,3492.091760181477,3326.8035393788336,430.9339289403585,465
2,118,1740.2380801051418,2607.5754344934558,207.85439465264227,227
3,126,2170.123936828033,3135.160157011523,283.1458269174439,305
4,134,2859.6935569401594,3467.813361890525,330.9231332995075,362
5,142,2155.3120801658065,3092.4241145415876,278.6585461052879,316
6,151,1772.8469458799207,3113.627638976658,224.5795636914913,251
7,160,2202.423300568267,4235.080163720239,287.68131173863105,320
8,170,2268.4146447360827,4056.8172199741152,302.69724419576,338
9,180,1905.7470364156536,3419.426624890768,255.12738845106682,283
10,190,1330.068990914699,2124.8382844948273,158.6916590904478,183
11,201,1372.3195504710689,1521.1677517290827,167.2101616628248,191
12,212,1265.164541201939,2139.893243313235,161.30116426772943,179
13,223,1509.1609036082261,1587.1445533979147,193.20922852567895,221
14,235,1673.7409097244276,2366.945490334873,219.4896628411337,256
15,247,1617.1573013659927,2402.497185167728,193.51549470137385,227
16,260,2063.871464823957,2488.8044756411296,252.1644712201967,286
17,273,2109.317538450735,3142.487636662075,259.1326833296924,293
18,286,2974.261504876166,3232.667038950014,387.7969895393421,428
19,300,3861.2208045017974,4340.157188273529,477.94581581455765,525
20,314,3344.8484554720408,4046.072293241169,428.9561906966886,474
21,329,3420.7772261216987,3939.3101565761904,439.0458386180685,491
22,344,3228.1609241848805,3390.547307994021,414.72193815619136,465
23,359,3751.154513858493,3565.4606342373054,467.17312528824,521
24,375,3730.0544689533567,3087.064962806555,513.5317057599232,568
25,391,4008.064421602856,4630.679396516161,543.9707956096815,614
26,408,3754.390797259262,5173.372804053224,516.7877800984127,595
27,424,4304.017590193332,4333.293193878115,558.5873064247974,640
28,442,5658.79508462262,5349.010371903004,758.1786332925999,856
29,460,6443.0270297294555,5321.988815392208,806.1348517819216,914
30,478,6618.731448273461,5905.79099825439,858.0748020102567,963
31,497,8774.222255921239,6158.769940916982,1122.647832359233,1235
32,516,8142.230397376247,4860.224023404872,969.6509445153371,1061
33,535,8484.957999844108,5898.709992049892,1086.0728596285378,1212
34,555,8315.600920328758,5759.544690014246,1050.0522901757365,1166
35,576,9864.038050703573,7056.624711925987,1287.6709444835458,1450
36,596,10154.613252995943,7734.301690228193,1410.5706243222812,1561
37,618,12078.11797618731,8734.327866861475,1711.433360752587,1887
38,639,10134.109335437848,6342.420987995067,1336.251717107909,1492
39,661,10648.666699755106,6192.533784008663,1422.572428348644,1589
40,684,11772.713037517671,6880.021740953606,1496.6436330640881,1684
41,707,13476.593799073744,8419.676478008932,1817.6363372698543,2038
42,730,12106.768243794759,7385.748897273343,1663.828428608182,1871
43,754,14975.82203778484,8243.61039113646,1880.471343270939,2108
44,778,11544.2922306483,6512.109467486586,1523.893097529538,1721
45,802,10028.181710864252,5442.408626623462,1315.458647681099,1497
46,827,11032.401260348355,6649.776299382345,1463.9681503425109,1667
47,853,10917.3478808382,7203.473264016432,1457.2251250005336,1669
48,879,8768.201556786415,5852.336480645683,1136.9557728705695,1333
