,edges,rmse,shear,shear_era5
0,"-30,30",2.926734650168334,12.044940904333721,10.043018919045771
1,"30,70",3.0577632244294954,9.327347877718038,8.432946513470165
2,"-70,-30",3.4953327892822186,17.112276081575914,13.570785021776265
