,pressure,error_sum,speed_sum,denominator,yield
0,103,13069.129232185673,7479.178776944511,1097.0064835102705,1295
1,110,12421.572034729177,8413.520947845058,1069.2481626149988,1268
2,118,8446.378559284607,6668.772075106846,745.4552570551924,872
3,126,11765.990604362434,7542.741987758895,965.8787278083222,1120
4,134,12554.00906186395,9247.440989186072,1094.8201494197024,1263
5,142,10097.671928209358,7499.221266888234,823.933098189755,952
6,151,9735.069424614778,7419.580412817599,790.4956283172444,930
7,160,10294.344384095008,8461.347079909034,844.2715696140259,981
8,170,9816.906263321123,7570.141832342689,794.2432252774131,943
9,180,9796.805819320964,8240.741837414487,843.7155651715688,977
10,190,9881.404186787531,7951.733315317591,798.7111260462087,934
11,201,8156.96404332515,7061.333148228767,697.2554803923808,812
12,212,7133.959497087743,6923.312917115643,604.851962354057,717
13,223,7047.650780531752,6550.732310869884,588.9815896551244,684
14,235,7666.450142423837,6767.519841765967,622.6925313587637,726
15,247,7566.704942725105,6531.5583047259015,666.7265148168076,753
16,260,7814.2924300015,5503.140027585266,651.839193506029,737
17,273,7002.22638001748,5191.657889275217,613.1746185025835,689
18,286,9013.00989193181,6987.194893065056,730.941424466064,835
19,300,8731.346956237187,6861.313581502955,693.6894486154158,821
20,314,8525.518695013807,6919.805718330401,661.8441843902034,787
21,329,9840.465878246483,8467.982116719328,756.8077835044495,894
22,344,9102.252181593767,8238.638398777894,733.4304247887814,866
23,359,8346.454897823181,6860.4296707209905,696.2169121832568,837
24,375,7047.71163237354,6108.2353094347145,560.7369859624283,673
25,391,9549.333692092794,8098.0169672646225,784.2694153927288,950
26,408,11714.893962411934,8862.854051914941,1010.76553952945,1159
27,424,11164.859271944595,9456.737155141838,958.455782815336,1141
28,442,13990.41313645749,12141.36545823672,1213.2183205860292,1411
29,460,14324.04849074996,10238.267997146824,1169.2421443993328,1365
30,478,16142.300972644804,12412.427965980856,1376.175000667335,1618
31,497,14383.738058152787,9412.17960763343,1163.2087037317874,1363
32,516,21301.983660204703,12252.226324517591,1700.9112256094784,1961
33,535,17126.987609727217,11236.68069678303,1534.9035022016037,1809
34,555,17310.066062452184,11118.78678674261,1470.048356262195,1723
35,576,18652.95760087004,10495.766913013857,1576.4352091696678,1874
36,596,18596.496615039894,9530.992197785352,1641.9645559461962,1943
37,618,19930.797781150093,11019.83500570686,1709.7127291137613,2021
38,639,19860.568636558488,11301.308347514834,1705.0223642096155,2020
39,661,20764.919343115856,10055.958144711813,1710.141429359389,2022
40,684,21654.68142588114,10786.501682832057,1838.1284691030612,2220
41,707,24681.306074585118,13521.482249640401,2180.9182552479333,2575
42,730,24601.23457190534,12837.753403445722,2219.0400812349135,2634
43,754,26831.468894276055,13380.383174935401,2241.395861433711,2631
44,778,25864.020712222064,13479.360290658797,2247.26557381573,2636
45,802,25771.56858090927,13891.345422044309,2211.8140765641024,2663
46,827,25675.176163482265,14441.025395602926,2357.116821871385,2830
47,853,23340.097497238374,13244.19670078869,2083.007117154741,2509
48,879,24238.37500611539,12473.874235680569,2125.802551929154,2496
