,pressure,error_sum,speed_sum,denominator,yield
0,103,5845069.194183754,134150.89421912163,9367.47057251716,11044
1,110,6604859.310198468,140465.22847249926,9365.815798213107,11080
2,118,8916852.813711297,155991.12079480733,9342.76696673585,11068
3,126,8875315.678219872,168279.25931901214,9344.944931815533,11025
4,134,7236860.803119842,154156.3553160996,9262.229721871076,10907
5,142,8446824.782789359,154835.0655900677,9320.346770014785,10993
6,151,8719252.46489422,169651.51668398007,9492.968178033208,11247
7,160,8673494.73091938,173352.087662846,9460.265245388011,11226
8,170,9291378.02492399,171348.16557118754,9439.91441255037,11174
9,180,10081858.660535617,162418.81487818612,9451.81088359098,11204
10,190,10744728.790061068,165539.91212620612,9504.269136107587,11277
11,201,11190724.046409221,174928.317758101,9505.569499947445,11275
12,212,11223531.29967019,166522.9712223959,9434.246384536988,11182
13,223,10886470.939758027,166002.67316791558,9453.712789580886,11218
14,235,11627008.358777506,170673.82141296193,9428.519371243676,11179
15,247,11751041.45882768,175627.25408167683,9395.91239715953,11141
16,260,10786327.486648811,163511.11922288637,9388.900069750593,11131
17,273,10578204.863003531,159999.7538790344,9387.740513458937,11126
18,286,9417035.566892106,163788.52311254194,9269.313937454142,10982
19,300,9957256.06968721,160023.93161447905,9254.676571254993,10950
20,314,9735937.089839986,160728.44582262982,9360.008995170952,11079
21,329,8063513.653455818,152221.84536001115,9503.982679639246,11273
22,344,7497092.909644164,155876.21612908758,9522.939883981688,11303
23,359,7875732.617213421,160440.51231598214,9484.357463504577,11264
24,375,8214846.669131074,160804.29003048924,9498.56697854398,11287
25,391,6857361.231486673,158778.94408227468,9512.360068250871,11294
26,408,6607161.7970245145,149636.08829665548,9545.379755324142,11327
27,424,6135375.466586548,135096.68754415962,9503.696198842841,11270
28,442,5206806.716344784,128662.25197970659,9540.733886198748,11319
29,460,5225923.368105869,124796.34391575977,9482.757697939589,11257
30,478,4870135.238125396,125096.24764221495,9521.589814514997,11300
31,497,4474008.83848597,119669.4721771631,9565.212592095455,11354
32,516,4204844.5541579425,115505.601915118,9582.908022563199,11380
33,535,3122836.027959881,100774.8229781394,9590.65926370584,11388
34,555,4032449.593201404,116808.15812437337,9540.20508365439,11330
35,576,3423299.0913771107,105257.96147392804,9432.424174550937,11210
36,596,2983707.7495712773,100601.5122850382,9458.369129172755,11234
37,618,2970196.121134116,97522.28194345103,9466.984696012643,11246
38,639,2984741.880421251,99270.09263101856,9427.77811247188,11202
39,661,3078273.5985136298,104131.34098483753,9429.657310927778,11206
40,684,2391419.7035588976,93424.67891961437,9469.884520561505,11245
41,707,2350559.7601979827,84730.35428787411,9467.018686170682,11241
42,730,2347777.339783176,82733.70045273282,9440.342865636581,11213
43,754,3042593.718778655,95763.84306766029,9375.995551057367,11099
44,778,3462737.8584674955,99044.57805067443,9387.777919068527,11137
45,802,2851234.3962242394,93514.10218670675,9249.667546995855,10985
46,827,2596416.0895069214,93885.53680333898,9252.264258248331,10990
47,853,3085388.9157821364,101161.93941509852,9028.910469334181,10695
48,879,3216439.8306173976,97287.66048633821,8736.763908710125,10299
