,pressure,error_sum,speed_sum,denominator,yield
0,103,6615951.137927085,126834.68079111823,9413.484813299727,11129
1,110,7553642.722487568,150184.44644339642,9375.688404358318,11090
2,118,7665919.027254723,146716.2899134061,9381.11293055344,11085
3,126,8814665.11267668,157081.78321923356,9455.249455707892,11191
4,134,7872677.65254429,137224.9141440777,9416.545403199985,11154
5,142,9381461.86656642,143142.62446576092,9360.791812879113,11069
6,151,9837430.349987727,155952.88801475224,9489.509111111149,11238
7,160,9807591.674795004,155567.6830382495,9503.511884092191,11258
8,170,11810695.395587739,164498.8849007296,9501.70814241592,11253
9,180,10441150.982896311,160287.79092448935,9419.843541059598,11153
10,190,10724733.25685466,152212.1693135395,9360.488632490278,11076
11,201,10967505.278613541,159303.1713914474,9352.462357469954,11067
12,212,10517027.872006176,159971.68063155786,9380.355673932352,11104
13,223,9580152.783304619,156736.55955240267,9480.258983843563,11226
14,235,9856839.92729072,161074.36397067897,9494.84071376007,11244
15,247,9142882.736213611,152247.51251225095,9427.19009739799,11147
16,260,9608687.853709146,156133.89703507512,9364.828830975472,11069
17,273,9812685.000788866,160230.89410158928,9341.371290693149,11045
18,286,8794843.42433637,166688.04945798212,9384.620389203554,11101
19,300,7847085.291020181,147748.71515496445,9436.198187406833,11179
20,314,7459236.376938177,138887.91956587002,9381.534151064148,11113
21,329,6320807.958186278,138268.85965577824,9477.167526256359,11226
22,344,7151372.0845092675,142688.2865547836,9483.278786492332,11226
23,359,6674033.624444621,145306.2419938526,9473.485445944712,11221
24,375,7656985.72808113,154200.21768622473,9501.12627063682,11256
25,391,6040493.96603332,140660.8817095496,9499.114426070084,11249
26,408,5286494.603059651,128731.10773086928,9524.106315574269,11277
27,424,5465652.176583389,138517.501352107,9550.843729446635,11311
28,442,4769244.043250861,135813.7527155454,9549.421807805738,11311
29,460,4934922.754711059,125438.56403746072,9483.860866559051,11247
30,478,4001117.445740842,110440.71276108378,9535.651854776863,11292
31,497,4540414.000341412,123299.90285097228,9466.925743608304,11217
32,516,3522397.149137396,103638.61432612859,9546.781712217173,11306
33,535,3187063.8439208204,97530.67332766215,9490.18418712602,11245
34,555,3996662.7592470236,98086.36813403788,9487.415896908766,11240
35,576,3795917.086590278,106256.41314972976,9459.459575629588,11213
36,596,3343453.447561203,101979.09838258938,9461.454043328542,11216
37,618,2654151.0144883343,86538.92131450078,9505.397894792102,11259
38,639,2897984.5824424517,92959.09597719826,9461.879839965404,11211
39,661,2249869.05620251,85155.75917231273,9468.315392064427,11218
40,684,2277830.6340189157,85985.54317597013,9438.79318219954,11183
41,707,2127073.5187892257,85360.32967137925,9379.33213534797,11105
42,730,1751419.913811969,75116.47246385145,9125.586203988489,10733
43,754,1855729.463739553,76521.3853398503,9288.928261576977,11006
44,778,2541857.949098605,84100.60535151052,9230.734736465809,10934
45,802,2230997.757822031,76387.01864733141,9221.183054778347,10921
46,827,3327406.728478047,98384.28917667655,9058.462390100054,10700
47,853,2350637.4596402105,80412.13769376528,8935.741682690403,10573
48,879,2435275.535896643,86460.72757441096,8594.914320616812,10150
