,pressure,error_sum,speed_sum,denominator,yield
0,103,3193791.5441675554,68941.16492215123,8876.928187714857,10439
1,110,2910184.211821724,82837.41147632527,8876.928187714857,10439
2,118,4149600.7923792466,92217.85548935492,8876.928187714857,10439
3,126,4576975.416786705,94639.42490160937,8876.928187714857,10439
4,134,4815043.856846635,97865.9666914996,8876.928187714857,10439
5,142,6303274.752076571,102016.52892823014,8876.928187714857,10439
6,151,6149979.255579244,115982.43849430444,8876.928187714857,10439
7,160,5804071.541948201,125860.35374042895,8876.928187714857,10439
8,170,6528430.028031354,127894.74948266888,8876.928187714857,10439
9,180,6233793.522394042,122962.2411876938,8876.928187714857,10439
10,190,6432123.721758813,120976.78029262324,8876.928187714857,10439
11,201,6618672.461715771,121672.28753282088,8876.928187714857,10439
12,212,7279179.169528384,127279.95451012524,8876.134834374565,10438
13,223,7521106.100003391,130946.09975328176,8872.137043637831,10433
14,235,7272766.278079878,128332.81472683667,8872.930396978121,10434
15,247,7372895.155722943,123697.62756649796,8873.703480990409,10435
16,260,7501879.428210691,121258.03287001333,8876.1140721965,10438
17,273,7408829.76954666,124669.6600941197,8876.928187714857,10439
18,286,6842201.368640622,134217.40974093557,8876.928187714857,10439
19,300,6627399.318981675,128991.09538993728,8876.928187714857,10439
20,314,6959945.536859481,129852.9310878984,8876.928187714857,10439
21,329,6369013.767843231,136496.95234176546,8864.006047402325,10426
22,344,5515853.672916205,120448.15461910206,8876.928187714857,10439
23,359,5593718.952663574,127145.16887381604,8876.928187714857,10439
24,375,6237090.191608318,129418.68433861174,8876.928187714857,10439
25,391,5063841.558228279,120420.5152768039,8876.928187714857,10439
26,408,6021861.46181789,136801.72885022344,8876.928187714857,10439
27,424,5035549.834914453,129351.85076987145,8876.561686488132,10438
28,442,3863676.8373193312,111751.78170900565,8876.928187714857,10439
29,460,3688470.043319855,99284.76728989604,8876.928187714857,10439
30,478,3477725.2055459805,97307.93072605183,8827.321812754068,10384
31,497,2982860.354569509,91797.5320784064,8876.928187714857,10439
32,516,2774420.8131354977,96679.1362018341,8876.928187714857,10439
33,535,2329720.5248051574,97139.78533993711,8876.104061526234,10438
34,555,2296024.017533864,87871.74371237044,8852.178894577459,10409
35,576,1821906.867965014,82199.43781349296,8843.892874588488,10399
36,596,1982631.5893137588,87800.43346025841,8838.24585209875,10392
37,618,1855028.9062996653,85029.27234472331,8834.000175437768,10387
38,639,1457354.3796484615,77265.60468065421,8830.816258556277,10383
39,661,1440905.1172876172,76185.96402867566,8761.135868869711,10291
40,684,1265937.851848428,71308.77700393884,8758.993111707723,10288
41,707,1318472.7715485883,71106.57076338488,8749.740741757354,10278
42,730,1140952.4157028582,68285.68013754023,8742.51096799607,10269
43,754,951552.9804718322,60693.31327015274,8737.66050181224,10263
44,778,1042822.5543801695,63608.70220897084,8726.29964959428,10250
45,802,1123381.6040072863,65515.19559635314,8707.82636645217,10227
46,827,962580.461677379,61030.002038736915,8588.186178885391,10101
47,853,1345252.3477254168,62869.993389024734,8384.199426936337,9811
48,879,1085704.6267604667,64805.533184127875,8234.786670333133,9636
