,pressure,error_sum,speed_sum,denominator,yield
0,103,3948.207430219512,3187.95904499458,506.9638739845631,563
1,110,5368.924506610031,5186.990633779111,691.6513662178713,792
2,118,3649.8526795940616,3410.4737087312833,467.62612606593274,528
3,126,3557.016240876553,3496.3177216874506,457.00513855872174,520
4,134,4754.0541667590405,3956.9363420496866,589.6236877173332,655
5,142,3104.04243127081,2499.423749481692,365.4563197256474,404
6,151,2130.577599465348,2387.8761807253454,274.0367326902629,311
7,160,2490.840882155901,2194.533606921898,326.26355353431376,361
8,170,2458.9939516256904,2356.530508621248,301.68089918211086,330
9,180,2313.2105313576667,2818.390898363349,309.2677169596327,361
10,190,3441.6373789961676,4002.228429352997,419.262999082984,478
11,201,2718.4715419337394,3226.140585456277,356.6132093924226,416
12,212,2295.607702820437,2840.575722200313,286.2019230686209,328
13,223,2624.1749058525165,2924.6374207877443,338.35024571180276,385
14,235,2966.3396839497423,3440.5801222972455,389.37761367789085,425
15,247,3392.402065756322,3531.808321688448,415.5289890631032,462
16,260,3830.197087993895,4558.043711829126,494.0282451476776,553
17,273,3898.1712505078435,4350.564539552469,514.2745121156426,576
18,286,3682.6105580015874,4190.882790437739,485.1603693748413,549
19,300,4353.729531991363,4784.568379654052,568.9758148858718,639
20,314,4714.439436533316,4657.095910835524,607.4210296213872,678
21,329,5727.243609721834,5458.846511614815,756.9782699243676,843
22,344,5421.0916247967525,4500.952005053163,673.5386710255343,760
23,359,4823.696106627852,4166.356818233232,624.8685205320979,708
24,375,5579.194775834274,4222.757460252124,706.1361257007844,785
25,391,6122.871659191864,5513.343434204948,830.3870002451958,925
26,408,6777.372147321173,5614.97977127081,892.0313959238707,999
27,424,5622.307149757882,4749.506906769554,708.500045726197,819
28,442,7288.611978450008,6814.117070529239,965.3459851235185,1095
29,460,6781.309086580535,5567.062867312835,848.9974118287745,957
30,478,8316.307963161746,6744.840986278224,1078.4775057556437,1217
31,497,9300.608454403138,7250.326029148744,1161.7994695807292,1300
32,516,8545.588789064675,5568.0927269025,1078.4363646195186,1199
33,535,11005.625676355112,6915.980159684686,1470.41228464695,1634
34,555,9508.697285743785,6452.490866761207,1318.4951006368137,1455
35,576,10429.52289393612,6227.460731185439,1384.8177319617453,1555
36,596,9700.962406123934,6733.839324741015,1347.0404598029506,1507
37,618,11977.447212684892,7604.087083888367,1590.0090338784096,1779
38,639,10643.112228052796,6593.82493634982,1383.7782494788435,1548
39,661,11143.311963510881,7109.793756723309,1442.1642348540972,1599
40,684,12367.110589704092,8204.537873487918,1606.647966747421,1830
41,707,13265.323940817136,9034.774305279778,1779.8061636540622,2000
42,730,10824.813777747133,6997.326435376079,1361.195462098834,1565
43,754,11953.096087833392,8653.358746502168,1579.5533336388346,1799
44,778,10687.861637056072,6571.852223096267,1337.4009136028906,1536
45,802,10766.85581445777,6956.5216758537445,1419.773104753625,1617
46,827,8842.128160019412,5628.760620320687,1177.8630821262202,1330
47,853,9323.407191781438,5924.760662110596,1265.3392633811254,1403
48,879,8683.424077517544,5185.65047051977,1113.4243670356777,1237
