,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,85692.31716863501,17095.783385561095,1719.8486315184061,74159.98791573454,1719.8486315184061,2022
1,707,84361.88625891402,16890.088977546664,1675.876357803577,71236.96180625056,1675.876357803577,1972
2,597,82089.97314950696,17247.341799257487,1646.438991056071,66897.20461803545,1646.438991056071,1940
3,497,75690.36294788864,16299.384917553783,1548.1678664771173,61034.63048132823,1548.1678664771173,1803
4,408,71526.21202380833,16249.494343703289,1457.1581308751256,50855.78719679759,1456.1612135413925,1690
5,329,65390.91719101816,14751.906089889962,1310.2973469679507,46292.889357649154,1310.2973469679507,1517
6,260,53991.19795229641,13567.290054346797,1096.2763998055968,33036.953880214984,1096.2763998055968,1255
7,201,52688.13405964492,13334.58259666309,1045.8295651407063,30292.11277216017,1045.1286558764066,1198
8,152,50878.44274831721,12508.149021441022,1016.2211254931423,32166.880687757002,1016.2211254931423,1171
