,pressure,error_sum,speed_sum,denominator,yield
0,103,2440890.582629287,72483.74186888925,8145.567634795622,9766
1,110,2348011.6035192506,82456.97990007335,8145.567634795622,9766
2,118,3579248.134396693,84723.14735010215,8145.567634795622,9766
3,126,3490837.3425103277,88646.85363927059,8145.567634795622,9766
4,134,3557889.018198118,90562.11652588611,8145.567634795622,9766
5,142,4632177.680221297,91997.63226064156,8145.567634795622,9766
6,151,4663947.31653613,94892.18445021396,8145.567634795622,9766
7,160,4376464.644724924,102834.38045598254,8145.567634795622,9766
8,170,5286456.985312413,104743.47027342366,8145.567634795622,9766
9,180,5683275.360604242,94167.74406112077,8145.567634795622,9766
10,190,6226062.049318485,98620.5937250373,8145.567634795622,9766
11,201,6168367.658129139,99744.70204426123,8145.567634795622,9766
12,212,6375739.400815007,102588.12203316038,8145.567634795622,9766
13,223,6811196.605699515,107593.66447721534,8145.567634795622,9766
14,235,6748713.078134392,108810.99154887484,8145.567634795622,9766
15,247,6419146.491271697,108569.54847957284,8145.567634795622,9766
16,260,6260051.745491157,111010.68624365161,8145.567634795622,9766
17,273,6387745.0929753175,112842.87760740684,8145.567634795622,9766
18,286,5499680.111421366,109626.87720069647,8053.697963991085,9664
19,300,4735666.701576054,109262.58702986188,8145.567634795622,9766
20,314,4799115.198428046,110484.90159933713,8145.567634795622,9766
21,329,4715964.379589306,116409.50049861547,8145.567634795622,9766
22,344,5289114.408438026,118334.76698915848,8145.567634795622,9766
23,359,5065277.802769008,107394.1781993039,8145.567634795622,9766
24,375,4878349.109475315,99551.04682353673,8145.567634795622,9766
25,391,3942558.2856932376,103298.69553653379,8145.567634795622,9766
26,408,4450187.895933333,110325.72497767942,8142.098421277244,9760
27,424,4448804.402902418,114019.86703535072,8140.895435094276,9760
28,442,2825693.092457574,102397.3537757942,8145.567634795622,9766
29,460,3542223.201458987,100455.56639664053,8145.567634795622,9766
30,478,2994967.6807303666,89227.39689365504,8137.836593672427,9758
31,497,2588548.5351818185,82132.05336321134,8145.567634795622,9766
32,516,2297867.425241895,80656.41689732578,8145.567634795622,9766
33,535,1984020.228314632,82176.8386885774,8143.047993624491,9763
34,555,1874061.4585541151,71055.87772881167,8033.959146513881,9627
35,576,2117842.5476191607,76857.55431194887,8033.959146513881,9627
36,596,1838866.0914171152,73176.87198643299,8033.209961854792,9625
37,618,1879146.0299874842,76401.64133883502,8033.959146513881,9627
38,639,1744064.404906849,71685.99793976844,8033.863300761361,9626
39,661,2045127.408619487,72335.24637038894,8033.715491350232,9625
40,684,1205583.1853926782,70622.21648773481,8031.68103931291,9619
41,707,1178602.4236515672,65211.42320351597,8025.361801660821,9612
42,730,1381694.4294279143,69249.20900090226,8019.147624942582,9605
43,754,1515042.4869861319,70315.2107564783,8019.468398970326,9603
44,778,1280047.2093390424,67125.49924194586,7917.903511825917,9497
45,802,1206840.1285311736,60841.62864824077,7728.353083393578,9228
46,827,1041269.9599482504,57575.03012509294,7717.906663527241,9216
47,853,946997.0277088402,55787.66566592778,7501.175813095213,8912
48,879,1056588.1387586799,54522.686715054224,7295.392816918916,8739
