,pressure,error_sum,speed_sum,denominator,yield
0,103,5688224.559785102,117983.41694532872,9354.326378601034,10959
1,110,6941255.423037499,142806.56698632918,9474.558204395636,11132
2,118,10403566.586179737,169739.00725360253,9477.981091717107,11161
3,126,8358297.920034815,136352.11607896484,9352.690227580753,11024
4,134,8220506.714440361,138888.370905892,9129.823818388979,10728
5,142,9722383.579000713,149723.30201400266,9155.396906515558,10776
6,151,10727938.429176576,156924.33508515183,9360.552362600361,11006
7,160,10725753.365409873,157780.24006560503,9396.765075846617,11052
8,170,11490581.485011486,155810.39954089207,9389.227557715516,11012
9,180,12084848.396228675,153583.7111384549,9427.971013294735,11061
10,190,11701802.305929242,148315.53661207017,9463.584905887985,11107
11,201,11416578.484810453,147924.53352977242,9467.406720680845,11115
12,212,10896527.469105957,158871.40743237227,9477.568723965689,11131
13,223,10073413.459135849,154017.67475367108,9485.234302792733,11141
14,235,10643423.627555333,156334.02978348645,9502.12404702813,11167
15,247,10444646.105637657,153237.84164351504,9421.589993935419,11081
16,260,10673837.211185088,144348.55082301763,9441.947373853076,11123
17,273,10419946.020823112,147037.03807895677,9454.917615503291,11142
18,286,8885275.59436762,150189.3788710868,9524.59159490982,11221
19,300,8450260.656103313,141719.68674393962,9551.703942612765,11247
20,314,8092244.69561108,140126.41428867143,9567.767386072297,11262
21,329,6566017.217894154,127545.74221991046,9565.126268862961,11260
22,344,6659400.6331738215,124049.39002370965,9567.96256738382,11264
23,359,6846945.975361888,125853.5554999043,9536.043957260077,11222
24,375,7197202.819555317,134432.11256756433,9535.529110586924,11223
25,391,5935931.62040741,126811.54105677622,9541.134028900598,11234
26,408,6008682.615617034,122800.42958233984,9542.75054789456,11236
27,424,5710944.134848211,121560.0367288108,9532.201859017667,11214
28,442,4853379.633181015,113800.57505355458,9563.590293827941,11256
29,460,4575695.729559007,107870.23386250874,9558.862958611138,11249
30,478,3864575.9682290507,103960.48332414785,9564.904899148736,11257
31,497,4151912.6542714247,99584.4899289644,9528.968028695872,11210
32,516,3602745.453728241,89479.70221837919,9556.2328072267,11245
33,535,3253841.500789942,79921.46212696996,9571.262777739466,11267
34,555,2720777.5799415726,73389.80001794302,9573.628209184513,11269
35,576,2519676.162554983,78593.010701855,9562.177356810309,11255
36,596,2757476.6797882607,79227.49559061811,9521.56819240461,11207
37,618,2967943.72280289,84113.56835186352,9500.046920742981,11180
38,639,2895318.1796258753,88637.94429763989,9488.383447167007,11169
39,661,2757369.626842109,81812.52988808142,9469.07174802664,11147
40,684,2460938.827486165,82001.01553734636,9403.648834778116,11066
41,707,2330820.5043049264,74428.21074828885,9397.509614237459,11055
42,730,2338511.169160211,75417.69368608962,9304.291784452571,10959
43,754,2374865.779851688,79792.3538415068,9290.446392404723,10941
44,778,1783857.191215448,70419.09271899032,9272.327044293175,10917
45,802,1741738.347664274,68919.94573364157,9040.950074694603,10615
46,827,2218334.8709534756,80783.87541085435,9098.670632313944,10677
47,853,2159169.502160393,80342.91599007368,9093.031780930032,10673
48,879,2012467.5982314402,74965.61129544635,8584.014697916491,10104
