,pressure,error_sum,speed_sum,denominator,yield
0,103,6121.930652116652,6508.5421477195205,820.6736002565734,945
1,110,6489.831294875389,7095.485288734023,860.9511929553972,1010
2,118,3742.356491471358,4163.250397670034,494.4932235753186,572
3,126,3329.957421299678,4337.193570904397,417.23131845625306,483
4,134,3968.2089075518916,5651.046314621016,508.6922441058067,597
5,142,3153.883326577902,4582.104795452201,408.2532710906208,471
6,151,3685.593762128546,5900.72017876011,477.5734297944467,549
7,160,3812.4708137510547,6721.60696557926,534.9900789083475,602
8,170,3245.9229689020376,5781.746927494046,424.7925681166813,493
9,180,3032.0990072419618,5144.5119482054915,371.9436574384595,441
10,190,3085.3356878490927,4997.3605292170105,413.2868959696358,482
11,201,2959.221689404634,4560.614723974331,377.6826205107749,448
12,212,2452.2037902926754,4395.566289565535,304.16993292145503,360
13,223,2307.131074203093,3991.600774839857,297.0621861124633,352
14,235,2492.5199809083906,4349.350567410602,307.8322778380316,360
15,247,3098.3759555461993,5075.084859058228,377.2363035525991,429
16,260,3100.0617954111585,5518.034374889465,390.24013462948005,451
17,273,3375.8825734079437,5443.275635396386,410.829714501634,470
18,286,2877.3596831871178,4377.005642420496,356.82089423017936,409
19,300,2755.2789394010206,4144.717305349191,333.450932507896,392
20,314,2906.1679712741643,4177.602289525151,367.5201801570213,427
21,329,3617.5804409807756,4876.887431634412,501.0631914087612,566
22,344,3571.234605953421,4554.05368306662,444.19682788663846,502
23,359,2760.710734019518,3772.093850168459,359.4629194515814,411
24,375,4055.287017186409,5123.813184736149,517.6013426911943,582
25,391,3273.971537609098,4140.011558160781,407.931566730813,473
26,408,3765.1805516951695,4756.063292659966,494.7286785231364,565
27,424,4367.008710036203,5118.29772640241,569.7470656018729,648
28,442,4121.780123410792,4722.6063178769655,506.06613128956826,591
29,460,3892.7914804380634,4217.098250738296,529.6070444523073,615
30,478,5213.656416244296,5603.998565941714,650.3424328539144,757
31,497,6910.164060286095,6686.421341604867,936.3984233629706,1060
32,516,6500.983105966476,6595.577100191578,834.1479110970831,957
33,535,7441.749813579615,7033.188171895572,981.5968377982712,1107
34,555,7507.052777165714,6283.425874584795,946.8889305297002,1071
35,576,7472.731451059564,6159.468146706074,985.9790246627695,1122
36,596,7092.8097574714275,6631.3485686644535,939.4676842380376,1084
37,618,7220.088300047779,7106.49484513882,915.5350141669512,1083
38,639,7883.891753651712,6668.552921782158,1036.7478266514415,1205
39,661,10013.221035913535,9347.859328845414,1311.58290074468,1517
40,684,11304.992439880169,9944.530746062448,1491.6424684171575,1750
41,707,9524.456251104917,8336.28993987861,1241.4301155518099,1437
42,730,9482.926301688141,6729.397728061264,1207.6614913833043,1407
43,754,9144.627237281871,7619.9640378256445,1213.8958321331745,1396
44,778,10191.829616467166,7484.8110605146585,1315.7288887710965,1526
45,802,10421.898787579252,7975.226617531709,1346.4333890634625,1544
46,827,11306.115009359237,8610.46708510505,1446.5289475581988,1658
47,853,10397.511704394197,7049.945511985648,1385.1812680817802,1587
48,879,6918.763129100102,5143.504684813485,910.1934546233043,1082
