,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,24763.431926485428,18485.07194940055,3725.5675216199024,99318.85121687927,3725.5675216199024,4349
1,707,26313.05579952144,19477.842552521313,4137.440854115319,114967.02776137025,4135.816940252497,4842
2,597,24712.061399234233,18109.479331902847,3633.968366033241,109335.31123060553,3633.968366033241,4222
3,497,21273.51014968015,18548.619562377615,3149.1585809158746,77824.24904762712,3148.296951755433,3661
4,408,15414.18425498647,14698.556931336883,2258.9398261420565,51806.9733836056,2258.9398261420565,2609
5,329,11180.662953147954,14227.663802584348,1571.27347076318,25295.64068399191,1571.27347076318,1827
6,260,8698.949416718977,11503.733263066366,1203.8200952148275,17216.18153875373,1203.8200952148275,1399
7,201,7784.259106104028,10711.414135999039,1038.5562128860213,16138.141278550751,1038.5562128860213,1189
8,152,9276.245557488463,11519.18068566036,1263.3946980131243,22617.72141743635,1263.3946980131243,1413
