,pressure,error_sum,speed_sum,denominator,yield
0,103,124948.95899372395,28929.24075994871,3012.1289868379126,3434
1,110,125076.08699755749,32177.356223587347,2901.163543728695,3323
2,118,100100.54327759246,26627.586440494153,2216.272213073664,2557
3,126,105428.96625114739,25948.645858129017,2263.949154101039,2631
4,134,110260.23087817279,25939.554849240994,2414.554554467336,2796
5,142,100746.00938147411,25195.004317533545,2235.131590885575,2579
6,151,105822.82821182477,26191.298318424408,2221.3765435696178,2556
7,160,104035.59926195312,27116.15506651981,2164.2775964351604,2507
8,170,95789.45370492658,25652.367359038588,2022.3621886939825,2320
9,180,89018.89374608382,22215.087172063693,1976.403046003543,2253
10,190,94777.25617128132,23429.123176558987,2038.8421067554357,2319
11,201,91939.98028869148,24542.0802007331,2000.0009306029713,2282
12,212,91463.52061280931,24102.723992461844,2038.6352832309824,2352
13,223,93298.77116805477,24640.083517298994,2007.8265782109509,2331
14,235,94543.02163621379,25618.33470227427,2026.83641959326,2350
15,247,100529.24196280478,26170.934615198756,2147.358323680506,2495
16,260,91427.17911026276,25128.540359170274,2121.5535839477766,2470
17,273,89408.12071868243,24193.755849361423,2029.48451312745,2363
18,286,113356.3118971459,26409.136496507446,2349.5771256858025,2671
19,300,107803.94719080547,28361.602243486668,2321.877438348615,2644
20,314,99871.15479500042,24770.02197694257,2226.9409873373743,2533
21,329,111885.82252276133,28400.05616188253,2508.225689955303,2857
22,344,103529.97014259922,26839.48031687691,2446.6211096543907,2781
23,359,99786.64468882722,25739.237549693407,2390.0078767595564,2727
24,375,104776.75538371269,24822.661436969196,2398.417983077638,2747
25,391,123930.29696869494,28095.45740606861,2832.9219133232114,3286
26,408,120208.168293802,27492.698352894087,2685.218883437534,3108
27,424,110553.3545256517,26037.013914046278,2481.549777283229,2915
28,442,117859.36243645083,27648.736387717596,2855.777586785241,3348
29,460,135258.0593432578,28389.64336990548,3034.3635579750103,3523
30,478,140928.44968473332,27771.13191106822,3476.6092924616705,3995
31,497,147655.24598035566,29990.889866621605,3793.8688548633822,4399
32,516,151399.51491362255,27372.89958418453,3440.534760887286,3936
33,535,143902.81955429976,28456.552267961375,3374.4793250664834,3820
34,555,145596.30735764853,26978.398677914338,3544.165164434114,4044
35,576,150820.72038876187,25744.365423037587,3666.824579780343,4182
36,596,154333.30823098132,25586.78980863361,3575.1128792646996,4074
37,618,153867.87729849748,26788.90900394032,3557.918996681354,4060
38,639,142342.6257338253,24438.84790643764,3542.175788400674,4071
39,661,159535.7739384819,28263.645119656852,3981.936321966758,4589
40,684,178458.49461566628,34346.38442591834,4581.631545202557,5256
41,707,174156.6567108541,30249.550308476562,4431.44573396146,5164
42,730,168934.60554383064,32962.15170184064,4591.28010745497,5361
43,754,174200.97694745386,32750.51094829509,4622.092167869163,5331
44,778,172062.74514837918,31912.20015284835,4597.7932753274445,5306
45,802,173774.35177815444,30813.633414957585,4692.734314455667,5410
46,827,182617.71748870172,30922.42546405691,4625.85941230589,5365
47,853,177135.33660201624,31163.245110748005,4552.359553126027,5265
48,879,166792.76747220306,24390.741516009664,4189.277461882463,4861
