,pressure,error_sum,speed_sum,denominator,yield
0,103,2836651.634970607,58024.46253969199,8770.113642550332,10328
1,110,2837640.0903810244,66792.09494298113,8770.113642550332,10328
2,118,3984660.4136914182,73428.10863146339,8770.113642550332,10328
3,126,3838537.244336054,79211.05569287232,8770.113642550332,10328
4,134,3946259.0462825913,88030.7962411366,8770.113642550332,10328
5,142,4899814.787589796,88706.25876526427,8770.113642550332,10328
6,151,5366694.396800521,80212.75867154401,8770.113642550332,10328
7,160,5430864.672178831,84568.4295227019,8770.113642550332,10328
8,170,6130553.581157584,84789.64768075809,8770.113642550332,10328
9,180,6051642.776100926,85784.21559604569,8770.113642550332,10328
10,190,6340090.882317678,88618.09677117206,8770.113642550332,10328
11,201,6304753.17175021,93464.86394615915,8770.113642550332,10328
12,212,6058665.319879651,95643.18527925723,8770.113642550332,10328
13,223,5965509.704444885,96984.15793359773,8770.113642550332,10328
14,235,5940998.442952612,101159.49825868935,8770.113642550332,10328
15,247,5571560.050203664,101544.96621897453,8767.200463056543,10324
16,260,5527451.124799444,98367.25396916454,8767.200463056543,10324
17,273,5428722.434000642,100077.67952642925,8769.400392101175,10327
18,286,4653763.930481643,104253.13767641978,8770.113642550332,10328
19,300,4649539.691425242,105194.34294409196,8770.113642550332,10328
20,314,4812196.289653151,101907.53046753087,8768.293720008576,10326
21,329,3850754.6926700524,101478.97320152615,8677.441263575809,10226
22,344,4297693.426506003,106550.41415011711,8751.58748035752,10307
23,359,3610862.0131716006,97700.7240599239,8770.113642550332,10328
24,375,3556586.5668993085,95596.73641310954,8770.113642550332,10328
25,391,2645912.418171697,86809.85657519715,8770.113642550332,10328
26,408,2769213.9847101048,87375.29390639493,8770.113642550332,10328
27,424,2753055.4947064575,84669.65394287075,8770.113642550332,10328
28,442,2165549.083104503,74508.0728248142,8770.113642550332,10328
29,460,2567336.2469367576,78232.18754156816,8770.113642550332,10328
30,478,2079641.187620153,67242.29534966305,8770.113642550332,10328
31,497,1868598.1031004621,62004.874162686385,8770.113642550332,10328
32,516,1785110.0264958485,63578.93352848043,8770.113642550332,10328
33,535,1620917.4143704176,62595.5545899851,8770.113642550332,10328
34,555,1497208.9306555437,53488.72538935722,8740.927517154305,10293
35,576,1540986.5004778365,59332.84410695168,8714.782311186387,10262
36,596,1496005.5806431344,57930.744857090685,8644.15540557692,10169
37,618,1528310.9948313795,60407.017005554655,8643.285049880978,10168
38,639,1217603.4333773488,54065.59645368478,8639.673805052153,10164
39,661,1256970.4315031131,54761.657665601466,8634.151994372623,10158
40,684,1035783.5607267227,54697.470712857845,8632.281728631882,10156
41,707,1318884.1192296585,56723.31077031506,8624.423331493406,10147
42,730,1341119.7777316156,57027.74668227596,8621.097801848282,10143
43,754,1153455.376681184,57020.00093309434,8614.19906347782,10135
44,778,952429.7732934182,55883.79651219224,8606.207332428288,10125
45,802,927645.8346700242,56148.940096287806,8507.100030119303,9987
46,827,888212.4102505594,51995.38512750977,8376.951813859856,9799
47,853,922313.667947008,48830.23301364236,8316.523652504951,9723
48,879,973349.4098359678,51789.33370750379,8177.569053390235,9560
