,pressure,error_sum,speed_sum,denominator,yield
0,103,134100.8178565567,26480.782576565987,2948.531861856942,3315
1,110,118757.83698827139,26848.07622762434,2917.351427165808,3324
2,118,94243.34002794356,21968.978409076484,2160.4133302859395,2442
3,126,96491.16279726867,24807.451117272765,2251.9987280575187,2524
4,134,102460.96374367013,28336.493442210947,2307.908981037268,2633
5,142,86339.72631572624,23185.759454532676,1941.8034110045173,2213
6,151,91527.18757277587,25093.56852354099,2126.4263744425443,2435
7,160,95629.32730557426,26698.171005590822,2267.095000486091,2614
8,170,94783.31537546258,24081.804707646123,2142.761566187853,2458
9,180,87370.09115044327,21859.440415188372,2022.0436961742157,2308
10,190,96695.55851497523,23050.722961913874,2069.4961401779688,2353
11,201,95818.70649518038,23363.8235809666,2001.3745119900177,2311
12,212,99564.12567265604,28118.2707154381,2194.596706783771,2573
13,223,102135.11728164167,29898.16391166173,2373.889859914887,2749
14,235,101209.57359937117,30301.36494183016,2358.581525935807,2733
15,247,96369.14475699021,27460.563817372407,2199.9684347315138,2548
16,260,96573.47320851042,27196.750473506243,2158.0899412198896,2506
17,273,92232.29636791823,26845.3071035426,2028.0925160874085,2379
18,286,100673.89910260284,28863.332364752085,2239.3662148429094,2632
19,300,106177.49971250493,27939.284209559428,2260.3369284898044,2640
20,314,84075.54168199768,23687.634727192526,1926.7878642984253,2269
21,329,103074.3929284123,28116.89741704838,2293.71189061609,2669
22,344,121277.88184048937,32873.82670210133,2737.5696962072543,3139
23,359,133049.36227047423,37929.56827496753,2898.2770329626455,3323
24,375,133351.70780975866,37890.68121086881,3038.8541972823073,3488
25,391,136319.935010743,35385.191226503186,3191.8665774507667,3672
26,408,128542.77589093082,32236.80474864582,3000.930990250367,3441
27,424,147285.92487553018,34637.58069394962,3398.375995478736,3856
28,442,147007.73652300943,30701.315485076793,3527.743516867984,3943
29,460,150345.28456205592,27667.90048619059,3450.858855294448,3888
30,478,150765.4209644592,27517.171848667473,3555.7782611143916,4034
31,497,157023.09307908893,30251.390772914052,3656.9476969045263,4156
32,516,163632.5015967743,30383.256447738117,4189.361854735398,4744
33,535,173717.33458710153,32582.10520108346,4180.2131038676425,4763
34,555,164045.65041258352,35412.36546823742,4378.638877298231,5053
35,576,173837.58065353206,33743.32693605558,4280.570000771982,4879
36,596,187597.64285217447,38009.343648787966,4862.078274043349,5532
37,618,180157.22641522615,34186.21528784049,4477.365809225041,5100
38,639,185058.99372246827,33432.90092843061,4954.061476417584,5654
39,661,176540.98698882663,33494.95665108758,4949.157825073908,5658
40,684,183320.54794408535,34157.363000601414,4989.111937345935,5760
41,707,190490.94521494152,34618.54098156711,5058.574701231401,5791
42,730,215503.5327282429,35984.27613143024,5378.907112636865,6231
43,754,214503.07401851952,36237.04105789877,5751.056902994629,6578
44,778,194124.16875301822,33817.66926979442,5485.009540638162,6279
45,802,189607.80016103564,32881.062507818264,5533.363486908314,6350
46,827,196279.02948925935,32828.7535810326,5437.405269831357,6266
47,853,217781.37128548132,33896.90490482588,5499.260051420257,6353
48,879,196618.00307278958,32874.715535780764,5232.6198303242545,6037
