,pressure,error_sum,speed_sum,denominator,yield
0,103,101206.5870717138,19842.467624636218,2403.0376715751936,2731
1,110,92298.14815303702,16240.905213100115,2108.8723601213273,2462
2,118,82275.8192559863,15282.634619479568,1854.754722280223,2153
3,126,57058.99174405485,13194.001273046772,1268.6253615654434,1467
4,134,65875.63154279259,13665.008371182963,1474.3428894355807,1658
5,142,63309.65507367805,14087.106950769064,1449.1023973769102,1616
6,151,55118.62630267847,12016.08637254508,1228.651486285025,1429
7,160,68896.7918566842,13289.90449486034,1358.2041619784854,1577
8,170,51286.89811835094,11492.887506218765,1045.7549396294494,1211
9,180,62379.24282970324,15049.3535331476,1331.980122574952,1546
10,190,53653.49151204582,11389.411141013572,1138.0382333791176,1300
11,201,56207.265036460994,11991.84797065855,1137.2930587722242,1292
12,212,52298.57111966158,9902.408197452382,1057.6754051566525,1216
13,223,51162.33307146222,9602.214348562493,1137.34404044569,1306
14,235,60007.25178395781,11583.57333273786,1281.766845842051,1456
15,247,58241.356827946445,12382.152963106182,1216.1209786147033,1415
16,260,53898.098088480656,13483.013008459087,1217.9104486608453,1410
17,273,62438.81452698697,13311.78755339032,1353.8545316275095,1547
18,286,71733.51553610964,16119.644313199311,1559.3767970296449,1777
19,300,77595.39352187885,17705.234955121843,1765.3403340908576,1996
20,314,86492.24426632562,18778.53542036716,1919.2526360044717,2158
21,329,93722.20898068676,16675.481654040366,2030.6940245987757,2303
22,344,87925.04780435927,18520.3367143759,2003.5005523178895,2299
23,359,89195.99808507256,18599.425976902083,2049.6566212866437,2325
24,375,93436.37770685118,19341.02279531497,2124.4846925027537,2416
25,391,97322.76865248149,20056.38284838541,2118.814246871041,2460
26,408,92757.97138017936,17339.17559925511,2060.268511550107,2360
27,424,86459.05765242966,14231.664225210681,1883.0181890797398,2168
28,442,109197.12063450202,18235.1017624417,2566.2564041406895,2933
29,460,119852.41844090125,22332.40871836588,2865.9201535904285,3249
30,478,126515.79398902855,20799.01127486665,2941.6270265706153,3374
31,497,128277.6531866244,18840.61713469874,3089.8354915691666,3494
32,516,131475.78640891708,19226.221802652533,3152.9746096928498,3584
33,535,137396.55337959653,21814.730358839875,3476.206199040615,3948
34,555,154034.92649544045,22301.858333673696,3728.34952992221,4216
35,576,160736.63715908994,22279.19326078971,3977.460596437838,4521
36,596,159269.48728650567,22179.53915045444,3712.851781276789,4217
37,618,145740.88825408308,20037.402630826673,3717.0470773277666,4194
38,639,155653.77060022365,21220.99250790616,4101.180034755312,4679
39,661,165699.52961061354,21642.4599747838,3970.6327229894086,4500
40,684,164504.6873956993,22645.990828566093,4140.25485019352,4729
41,707,160756.81707296977,21209.92159307053,3938.834431314948,4534
42,730,176277.63011748207,22665.7633810615,4349.250046670857,5025
43,754,172204.40634409708,22012.227436128742,4651.463359275047,5333
44,778,169681.0995489757,22000.836149647843,4749.089816921246,5434
45,802,164551.45082899416,24144.6218706466,4694.010845330963,5409
46,827,161293.46731447394,21847.03960118945,4458.4776302018645,5095
47,853,147468.49976899775,21057.601718910977,4070.150592450717,4681
48,879,160464.32653309562,21704.354078325057,4261.5978086886835,4947
