,pressure,error_sum,speed_sum,denominator,yield
0,103,9711.933995053401,7207.153310520271,1229.3984421476246,1411
1,110,7754.004904365284,6797.306517857032,992.0351992198601,1168
2,118,7320.510801096668,6816.671972484104,934.9467701931088,1077
3,126,6579.276676679846,5522.899434193649,795.0201050259037,912
4,134,6261.971645192998,6480.75300687762,820.5851229910122,931
5,142,5382.6052434631665,6008.331594039851,725.9356450903047,804
6,151,5542.955719790523,6978.551998729205,710.2644826730595,818
7,160,5755.430249736724,7035.316856553752,731.2758247012251,853
8,170,4434.899751007494,5895.502655788256,561.5951050698412,645
9,180,4231.503941555525,6382.588646860116,530.010508352726,609
10,190,4607.120911964707,7186.370368211634,582.9669904640207,681
11,201,3968.7821338800923,6081.908886866153,513.31372520311,609
12,212,4228.79221278593,6167.626850305132,545.8057286961072,637
13,223,4262.256055650363,5732.072798822782,530.3667269703031,614
14,235,4380.833504763542,5736.803964601179,563.487093865179,664
15,247,4321.109978957988,6122.802720048244,567.2418206787694,669
16,260,4122.648678808644,5643.672432952722,513.8072753113939,616
17,273,4210.183800557668,5687.832004469192,534.724766982591,628
18,286,4063.598032682833,5942.212006975681,512.1830753310164,611
19,300,3816.7625929527276,5263.934489770006,466.56259306233466,569
20,314,4249.859771439044,5841.4586500145815,530.9700552842788,640
21,329,6489.41891959163,8531.979880047997,891.0216644855234,1041
22,344,7017.085029801552,7903.43404242898,887.9946689386433,1033
23,359,5790.153261727553,6187.839071624389,762.7632179847416,895
24,375,6164.623207509372,6323.974652133832,785.5125545949107,917
25,391,6433.833423112899,6580.922345772204,832.7913992826169,947
26,408,7954.432543654921,7734.766962067973,1012.3266680639911,1157
27,424,7776.022498502754,6986.687276978302,1006.3320472245421,1149
28,442,6871.938171333505,6984.55200937875,887.2876805064479,1064
29,460,7741.246685337177,7031.437125804067,977.5202384923502,1163
30,478,9205.71901666774,7129.924184430945,1205.4840996122543,1420
31,497,10977.09845283518,9531.48280086279,1455.6526134370654,1685
32,516,12620.203927914688,11487.434364571618,1724.8200483864657,1965
33,535,11875.918300048324,9147.14930772662,1536.4446578045554,1791
34,555,11703.77706182577,10058.464838072841,1501.3834875763605,1736
35,576,11587.14778746717,9072.417207386266,1475.5208401084258,1744
36,596,11924.949255715455,9629.044224567859,1509.2184351151802,1763
37,618,11002.145228108287,8509.369422484797,1385.725646742194,1612
38,639,11020.70705160612,8979.916842768682,1463.6882337398201,1687
39,661,10210.66488710031,8511.048983685843,1378.015835549249,1592
40,684,13193.929175518573,9884.550438511033,1790.6888243203407,2054
41,707,15436.014844883015,11630.887611103706,2000.621495127269,2311
42,730,14624.848472554617,11070.545479335127,1951.4980543292243,2233
43,754,14677.83180560716,10359.50243867733,1905.375752635358,2176
44,778,12587.033583436008,10813.475909578892,1709.7794609512187,1987
45,802,15204.913509126409,12460.70788709236,1969.863007364904,2260
46,827,14774.201868057835,12790.453159340366,1937.6687938396797,2220
47,853,14600.766312401456,13044.784638847625,1992.3131802571434,2272
48,879,12885.954007432358,10479.561622972931,1623.4032440690692,1853
