,pressure,error_sum,speed_sum,denominator,yield
0,103,73019.7271380407,14141.167195899714,1705.6753926196595,2002
1,110,62491.85336958581,11089.711916432187,1493.3419612663072,1871
2,118,62917.65565289368,13437.542088527389,1311.5281926673251,1687
3,126,54501.58136631675,10951.933656640193,1161.6245648101103,1529
4,134,58496.93520215142,13230.761735249003,1253.1130212794192,1595
5,142,45130.11970267136,10962.38494729121,883.5333960464434,1064
6,151,43333.504253861145,11406.277056089288,950.9560981843814,1175
7,160,45187.13756055762,12416.303740460778,1084.298688218008,1312
8,170,48379.34887718373,14121.669665158412,1123.019004974966,1432
9,180,47828.851434022545,14336.198412636486,1074.95313109114,1369
10,190,43666.90475342888,10324.42040992165,939.664179873969,1242
11,201,43224.16367440227,10602.955168457522,926.1324434807401,1214
12,212,48771.01081183969,11917.726173291567,1083.598938447771,1478
13,223,53097.424681311444,12165.347861965369,1128.1332977196569,1465
14,235,50704.933350334155,12068.933773937408,1092.896534578615,1350
15,247,52744.11444753299,12971.760097934295,1155.5452141981064,1410
16,260,56836.72434672199,15085.771614399559,1299.9204895209004,1555
17,273,52547.28366608497,13185.675354447561,1224.9623834026854,1429
18,286,57229.80826975461,14019.538590866105,1281.048384921416,1493
19,300,64301.7169164909,14103.98896832153,1384.0306413391543,1638
20,314,67207.164917755,14177.617440149865,1394.7950804718462,1644
21,329,73131.63655095633,15649.974515633214,1646.1712469358017,1890
22,344,69356.24441192116,14990.581076088421,1568.541658543584,1875
23,359,77446.51451584678,14047.164484404575,1591.974111668011,1928
24,375,80153.27321238419,14578.892752125905,1694.2906439981566,2017
25,391,95835.80477121196,18966.472240456962,2070.8799788913834,2423
26,408,89786.687785977,18347.26157480475,1998.8319625183562,2346
27,424,88982.24806442072,16162.07102441515,1954.5291901536464,2272
28,442,93884.89419469974,14582.795982522102,2177.140069732227,2564
29,460,101653.64748013443,17677.40738917468,2421.280528427901,2832
30,478,101448.06771022626,15656.54995470094,2337.8454548247205,2787
31,497,107665.40279776408,16606.908423174867,2565.6446947130753,2992
32,516,103475.6854094714,16674.13640070156,2536.2611706080393,2965
33,535,123353.14328326168,20126.2103138546,3026.733075547238,3560
34,555,126151.14342837356,20846.281908858724,3229.793129884433,3830
35,576,128777.61931622686,18058.719626033006,3193.2403745841184,3844
36,596,123321.24782906592,18086.889820693767,2999.886497610939,3618
37,618,122997.38114020856,16606.25153150708,3155.8676382694134,3749
38,639,135055.95149908628,18816.719806739027,3417.258792500961,4050
39,661,141940.16893614363,17641.269467136757,3503.747470018521,4159
40,684,143518.13677863491,18774.3852744459,3529.5531300929256,4218
41,707,143785.72325705775,18641.2516777878,3473.158426048513,4087
42,730,132320.4550043392,16050.485123015158,3365.4303260006977,3952
43,754,133103.76304236555,16682.903135624994,3273.5542485357073,3912
44,778,142043.96725590134,20171.95369663495,3687.1658230341645,4344
45,802,144886.00226168672,20840.514941347104,3733.681149740485,4356
46,827,137480.55787617253,18136.622237384738,3390.600022859131,3935
47,853,134575.8754779656,19671.060953609933,3401.863849632887,3979
48,879,139863.0954424647,18701.438502639034,3457.8703394126983,3965
