,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,250722.13017939634,36288.89533936469,7765.234311019368,388998.91726842825,7764.381670855014,9032
1,707,254002.80111346624,41713.64758208523,7949.512548748858,368162.5461663681,7949.512548748858,9237
2,597,245759.97353726934,42442.776504654765,7290.0580321207635,323535.87569118314,7290.0580321207635,8439
3,497,231639.33073362894,46836.00756624824,6891.110592751788,295313.90519000305,6890.13822283139,7927
4,408,222364.03634846018,48084.73094421117,5845.262371839568,227321.42510128353,5844.319730348476,6703
5,329,200882.39931458118,44563.585006163994,4969.891350311411,188269.4769140057,4969.891350311411,5669
6,260,187629.3848071748,44592.65677873434,4492.608937511303,165244.8012533205,4492.608937511303,5095
7,201,152738.57432559127,34784.81358597453,3509.876646056841,116989.18350987234,3509.876646056841,3928
8,152,152584.20962070886,32133.20026668117,3654.157107156708,138507.45611970275,3653.1847372363104,4121
