,pressure,error_sum,speed_sum,denominator,yield
0,828,259533.15807544277,37762.60162634816,7912.834401036061,9117
1,707,248698.49731528063,35738.819317023794,7482.2301906155035,8579
2,597,259836.97834265747,42775.65875505045,7306.319748258012,8341
3,497,248319.6967804186,50465.316580724495,6866.998775844326,7803
4,408,225656.02214019053,54649.20231424733,6081.597220398764,6896
5,329,188091.52400457714,48500.99578486512,4662.475518690334,5270
6,260,162011.09412134186,47920.67643983612,3901.118267069884,4415
7,201,131192.2589966585,36387.38331507293,3065.941591285934,3422
8,152,127178.36195485493,33293.60717744962,2962.96345889259,3274
