,pressure,error_sum,speed_sum,denominator,yield
0,103,126053.5673262822,20117.27974242256,2805.9163123786534,3152
1,110,116556.59377579691,18007.434838847308,2668.6611269042237,3008
2,118,100401.0180919531,14080.816861607222,2056.4772141367075,2296
3,126,87595.13631022685,16957.169056431052,1970.461986700908,2242
4,134,97703.87917780086,21454.64776842474,2282.4014214797603,2568
5,142,73028.34459118759,16598.40604724307,1682.1568252030565,1858
6,151,77864.60199477954,15676.744719942048,1653.2555723143444,1875
7,160,87777.51963444053,16511.046140524897,1910.9254134163225,2174
8,170,85667.90315665651,17533.775295277188,1903.9375584686595,2159
9,180,82932.23940163711,17383.178808891207,1802.0060937383644,2067
10,190,80995.52111346473,19151.69418376649,1819.261106395231,2076
11,201,92153.931620357,21198.288960240436,1862.495443956524,2119
12,212,84790.11233129232,19412.467232639214,1911.791611420639,2145
13,223,85583.34965327273,18621.51809416919,1920.9490624091723,2158
14,235,83801.39621812555,18419.817417530234,1885.94992574715,2114
15,247,77349.16805212446,17534.743770264417,1763.7779279457618,2026
16,260,89847.17712266973,19173.792748391577,1971.553313111429,2257
17,273,97072.63871000474,19201.97064278401,2104.929517073879,2418
18,286,88974.78937345555,17736.362928010312,1925.8044540623155,2267
19,300,96826.38820877812,18755.609312927332,2165.0486698226546,2533
20,314,95103.84741862207,17876.221217618455,2160.453957160826,2519
21,329,106042.33349342925,20943.989788137438,2514.6107264893913,2937
22,344,106969.59769040083,21945.753561875645,2549.439979131538,2956
23,359,117874.22074748996,22693.031629177873,2751.99385170487,3163
24,375,120568.1199131628,22726.303481668463,2753.7351411293357,3163
25,391,137318.69666432717,25857.496161501236,3254.2275023730276,3742
26,408,125682.1377058982,21666.84029925351,3043.3246724671585,3492
27,424,130140.93629389277,20680.44297668005,3050.9073090444213,3468
28,442,144145.97858199247,23081.115309088444,3635.8308664525553,4159
29,460,155442.96061315364,23534.7769793848,3859.933434510664,4396
30,478,155847.69898474915,27058.14884931221,3893.8412946389553,4499
31,497,161578.2015937814,23238.58974796308,3740.6781252135,4288
32,516,170125.56692595198,22164.550016237205,3970.2685133300156,4583
33,535,167109.508725603,22696.593345371362,4019.122038519678,4671
34,555,173305.1518618641,23532.256851812024,4358.414745136462,5027
35,576,185540.03671872822,25958.893652523762,4686.885720705156,5403
36,596,190766.6588361465,25640.375159421445,4769.498485442325,5509
37,618,186081.66319153542,24258.091014739428,4827.081547247551,5565
38,639,187155.190866901,24768.10155869902,4844.003605075588,5613
39,661,174819.02004794986,24390.066260219468,4727.838826402455,5508
40,684,184971.7296558602,27857.36064414182,5060.762166520188,5921
41,707,186961.8288391964,29520.106186341614,5066.055007277936,5911
42,730,188608.90803706288,27751.643979223467,4892.64908529125,5670
43,754,185571.45735965652,28358.143721891814,4821.768194336923,5577
44,778,204006.95341962538,29926.064003575408,5277.334114127838,6140
45,802,188786.4249493388,27240.414452455458,5101.850305595719,5970
46,827,197335.91332415654,27183.40122807787,5365.259517978628,6226
47,853,189157.73493670978,26746.593201490123,4918.133773742088,5666
48,879,193077.4951563954,28486.450347551083,4992.443809451514,5775
