,pressure,error_sum,speed_sum,denominator,yield
0,103,6943871.772051684,151590.0467405619,9678.627738822013,11506
1,110,6719468.005904524,153007.92725363106,9672.4153973867,11499
2,118,7285447.599218571,142588.15879757548,9639.046662438886,11447
3,126,8999405.696384849,156154.61984613867,9616.359995168155,11430
4,134,9430922.576497601,168237.07551156817,9621.937830912077,11426
5,142,10874395.91033056,174620.24471369508,9572.226994850305,11362
6,151,10788664.495308949,171555.78770309486,9487.785238052327,11235
7,160,10663358.145301187,164148.86759527636,9408.644717598627,11111
8,170,11663019.038293576,166095.26719695723,9383.383998786154,11084
9,180,11664714.803931702,170741.85217299653,9678.343092721792,11503
10,190,11595628.151482368,159899.79869210502,9699.303292804276,11527
11,201,11725314.718658397,168619.57218956284,9672.877415723273,11490
12,212,12057751.51820277,177479.79082618543,9584.437012126507,11392
13,223,11220899.21920051,167344.72225323896,9651.507259897793,11500
14,235,10598864.439677529,157801.3531942696,9629.98806778075,11456
15,247,10279553.700189479,158680.39068575104,9639.098444668487,11443
16,260,11061526.52635393,166835.86262308972,9692.522666604338,11520
17,273,11590592.894624842,176695.84282331547,9674.735076533034,11491
18,286,9962838.971207427,167559.9793637799,9659.10140763474,11461
19,300,9837352.949729908,168408.9340899504,9645.859819159163,11467
20,314,9554166.626678197,162794.4752892318,9716.002271170611,11548
21,329,8544868.856410919,158964.9274353039,9699.479341205839,11535
22,344,8156415.401631292,157069.8549915124,9664.922287825726,11484
23,359,7762103.25408455,147836.25437221234,9663.984341872341,11487
24,375,7566903.050854977,141372.69042569795,9656.873895018016,11495
25,391,6621796.615898997,142339.07348879945,9634.572628029417,11464
26,408,6743806.850533276,139940.59540527064,9620.908624012205,11446
27,424,6837920.181914269,136037.48030983208,9496.82481440299,11265
28,442,5561507.509089861,123534.2264644534,9571.128316188502,11368
29,460,4922907.7875528885,113677.78153802265,9580.016440449475,11383
30,478,4436146.811321052,109303.26502916559,9644.063834490624,11484
31,497,4490383.36008456,110728.70528288795,9645.65284450452,11482
32,516,4068102.0357991937,112544.87849965686,9716.602720807405,11539
33,535,3734471.2495161365,107324.55771655573,9752.423908180004,11607
34,555,3574822.05658066,98839.51566438562,9715.384560223487,11548
35,576,3332995.375780317,97225.28253204566,9733.696283666035,11577
36,596,3183185.8930016295,88253.26625857457,9708.512527741254,11549
37,618,3078350.1550370418,92985.41621874382,9710.06345781344,11567
38,639,2412115.485398076,80704.76686857872,9688.773331485963,11541
39,661,2597213.2225778243,87997.11585769535,9667.618319798974,11511
40,684,2421357.397972421,84089.47786284919,9641.376618075663,11478
41,707,2344012.814768243,79325.35487234038,9509.607155054267,11310
42,730,2088144.6176055707,77136.67148664987,9502.181784386958,11303
43,754,2303152.0489449617,76949.4522551745,9513.69235724184,11314
44,778,2063964.2111371576,75424.56781961072,9499.354933348233,11295
45,802,2414600.640999474,81915.13671967454,9492.52778909746,11279
46,827,2783829.5176176974,89813.80818567511,9241.537554597568,10995
47,853,3235837.3432718706,96936.62808840566,9305.310807966616,11058
48,879,3137997.648765614,95991.47042984275,9100.046722387387,10786
