,pressure,error_sum,speed_sum,denominator,yield
0,103,3823.9249411232963,3339.1309953897307,475.50098009735535,540
1,110,3737.5950050762126,4209.242930244734,481.51178584708464,566
2,118,3440.649569326262,4370.647263912309,457.0486621286915,515
3,126,2905.9468696921735,3626.367015053086,377.40968194692977,410
4,134,2764.8266522152803,3960.5538382538257,364.3323545195696,392
5,142,1825.9498784852224,2641.571187504512,220.0473302557781,239
6,151,2838.7015110246216,4406.516163754114,368.736385011075,424
7,160,2572.6429125306113,3775.516695573549,343.77274600566057,398
8,170,2295.030104224704,2974.122969653965,272.32571250922354,312
9,180,2796.290494728597,3704.9357229777147,346.5584761841843,384
10,190,2832.5566982608734,3522.6215820940997,355.6801155707149,388
11,201,2414.9194586936774,3276.580216564184,303.0147441207105,328
12,212,2183.8995116439983,3236.206086940794,284.24219909109496,317
13,223,2407.2897676897337,3389.16382472757,328.83000408224643,372
14,235,2159.589133346231,3093.957233539814,289.31585619614566,329
15,247,2416.872297063702,3169.575279213925,302.01631421046034,356
16,260,2988.594136205085,3629.549308127976,375.664636195614,429
17,273,3226.0405203695695,3917.7319478423515,409.3925946661808,465
18,286,4411.535228055709,5285.230608755887,558.7986798931254,626
19,300,4235.599717676348,5643.5085211533715,573.4281510541506,647
20,314,4283.340730580878,5723.154043331194,513.2777970389743,584
21,329,6068.8282774379,7483.134512697788,783.8284795217943,887
22,344,4853.9085770371685,5122.38521685269,611.5546402917795,694
23,359,5125.338224261577,5443.267850171992,671.3410507541015,759
24,375,4456.016763366432,4593.638762401102,595.3649375561548,669
25,391,4785.191078893462,4601.302599751438,589.8421460308999,684
26,408,5188.093722080966,4968.632709026469,647.7985223627294,737
27,424,5536.629919582598,5147.790845762145,694.9275628788483,779
28,442,6827.07437941767,6056.491237681599,893.6472149828786,997
29,460,6859.8902338379075,5438.308107088236,864.2460365312897,977
30,478,8060.497628060854,6610.520478324451,1083.165703366585,1224
31,497,8659.416564360285,6168.190062483259,1161.7928042254318,1293
32,516,8799.15593328456,6850.684732167964,1181.433051140053,1317
33,535,10070.191485406505,7413.594161243769,1367.5353996360516,1529
34,555,11227.696583934494,7180.2216041796,1504.841710350995,1659
35,576,10491.716842866344,6846.773284870087,1430.7172728136072,1581
36,596,12244.372752912794,8179.535244834764,1675.648211739295,1859
37,618,12191.155482192258,7449.008533690995,1598.0142673497874,1754
38,639,11143.639651465153,7255.602944763609,1491.4387627977792,1664
39,661,9768.17843596971,6469.487652811328,1292.9729143730128,1448
40,684,11491.3257999292,6835.131113329863,1548.9990100911223,1765
41,707,13601.108235131413,8223.994321775639,1799.1302111321868,2036
42,730,14253.727337742437,8283.995392786106,1911.925611567008,2139
43,754,12266.087860993593,6853.42181094617,1562.0510365000603,1757
44,778,13000.037286867375,7253.9412337990825,1708.1862434736977,1910
45,802,11579.673829444759,6794.60906705174,1541.3710158461683,1719
46,827,12969.190677324346,7556.921950791646,1780.0794502965662,2001
47,853,13121.957440742679,7688.352579581297,1728.7087935025827,1933
48,879,10455.407064925093,6856.656993051826,1381.885597648728,1557
