,pressure,error_sum,speed_sum,denominator,yield
0,103,5722.937278093294,4825.604837322189,761.6456065117113,863
1,110,4611.883943404876,4287.242472094565,592.7112525785124,675
2,118,2721.728853055757,2196.1610735973486,361.67975867626154,407
3,126,2853.853531089614,3021.876143453889,393.70002149396356,456
4,134,3184.5552162916542,3185.683517950452,414.28205485088114,475
5,142,2401.3826430765034,2369.8951539346917,288.7340293056555,330
6,151,2905.9738788622367,3641.5840054218197,360.93573216806396,420
7,160,3267.469164241422,4482.060228410491,399.17263425766856,471
8,170,1968.0733340061722,2429.5688440230415,236.9876605517281,277
9,180,1819.8784332611726,2779.7753552827703,232.20509768476606,274
10,190,2517.2902598370774,3178.013177310867,308.67732414348734,357
11,201,2098.6217135791426,2475.0152396327526,254.178206595855,291
12,212,1520.429479461208,2298.7862079263004,206.9157194713598,241
13,223,2523.570494260325,4135.042535993442,342.0717781578508,396
14,235,2599.848926267783,3747.7514145110154,342.1261491062316,398
15,247,3119.871864206734,5082.330394802709,408.92481053210184,465
16,260,3487.389881594693,6245.36950900672,458.6164253008482,521
17,273,3918.380938801945,6243.758183747619,496.4288036635123,563
18,286,3062.8617772886764,3879.82505875603,380.74922426983153,446
19,300,2875.177628076565,4083.460985318182,346.4524919726407,413
20,314,3166.000999540135,4952.096643458144,385.4120988012629,461
21,329,3723.0948819649743,5639.744585838893,498.45200493155517,591
22,344,4510.017951639229,5610.027611286608,556.8608597618177,664
23,359,4362.823945849284,5880.588633103679,572.6658888929619,690
24,375,4543.774786357609,6565.15468123529,609.6050736381621,708
25,391,4837.3870799599035,6156.868647924725,654.4376186964114,756
26,408,4063.7201827542854,4598.998478138995,534.3853859917643,601
27,424,5116.060041432169,5301.5666395278295,635.5888010824815,721
28,442,5904.064168914958,6431.182188691786,763.081586320835,899
29,460,6220.32959874231,6767.751901784037,778.0406069038413,915
30,478,6571.712357502552,4761.065589603073,784.8546061156429,909
31,497,6321.080332595782,6058.034301992,811.3953552370681,952
32,516,7758.3999418261465,7156.4007896045,1012.4135800406175,1168
33,535,7860.779294587713,7235.5100451047865,1045.2636782552036,1228
34,555,6833.471634084188,6992.0700501582305,886.2324919153143,1046
35,576,7905.984236067596,7569.793863267268,1013.6430352497728,1216
36,596,8175.054228193258,7221.478325527648,1039.8852176832063,1223
37,618,7281.02277745688,6926.840258854198,941.6324160373964,1135
38,639,7702.173831267599,6029.86066111347,913.4359036158085,1086
39,661,8877.487749551019,6819.234667809944,1152.0242155536744,1369
40,684,7495.791154469283,5334.588469824111,1000.1650526476885,1205
41,707,8157.236463067985,7254.8129947463785,1099.2353614579824,1309
42,730,8608.553509033889,8454.837705701411,1136.7825240372126,1379
43,754,9055.509272280633,6869.745877381992,1123.7009304008466,1314
44,778,9184.902468596598,8757.24697241706,1266.3829322250065,1487
45,802,10840.318114320487,9110.713710423175,1432.3058588814793,1670
46,827,10222.107061511233,7059.218977815841,1322.0768103692108,1504
47,853,9893.262387055069,6961.421773881457,1265.586525239686,1480
48,879,8413.060989209862,6445.747477315381,1128.635546890232,1312
