,pressure,error_sum,speed_sum,denominator,yield
0,103,3450076.9436629834,73979.82716672697,9604.346161773617,11333
1,110,3274828.281505894,70079.2532045818,9604.346161773617,11333
2,118,4176430.252516192,75550.35900022188,9604.346161773617,11333
3,126,4102985.0111858747,83699.80181877672,9604.346161773617,11333
4,134,4034809.156709133,86963.84817599179,9604.346161773617,11333
5,142,4933678.184946251,89007.60207465517,9604.346161773617,11333
6,151,4976419.369744045,96832.17165261156,9604.346161773617,11333
7,160,4842023.626343197,99164.13224122128,9604.346161773617,11333
8,170,5501594.643174511,101698.80724870443,9604.346161773617,11333
9,180,5484210.974459446,106351.89278840198,9604.346161773617,11333
10,190,5824463.475756329,111500.5417952682,9604.346161773617,11333
11,201,5863441.603526066,116285.50801177634,9604.346161773617,11333
12,212,5935068.5872745225,115733.6088863503,9604.346161773617,11333
13,223,5823908.955900867,114280.36816273186,9603.6835417254,11332
14,235,5800573.926595702,115294.30004085597,9603.6835417254,11332
15,247,5586291.964295608,115883.59975766463,9604.346161773617,11333
16,260,5668715.859519859,110722.36555185034,9604.346161773617,11333
17,273,5759376.680079104,108164.43745439373,9604.346161773617,11333
18,286,4856191.866779248,111845.66661768615,9604.346161773617,11333
19,300,5029434.166370639,113232.90685492508,9604.346161773617,11333
20,314,5091154.003779562,113636.7084598462,9604.346161773617,11333
21,329,4103074.7863026955,106625.1333519046,9604.346161773617,11333
22,344,4117703.8072995427,110121.78516692384,9604.346161773617,11333
23,359,3703720.691304202,106440.3323806615,9604.346161773617,11333
24,375,3487229.64998298,102396.63812450008,9604.346161773617,11333
25,391,3449533.88381666,111595.07140839075,9604.346161773617,11333
26,408,3582961.052659714,110519.0937731215,9604.346161773617,11333
27,424,3767539.6165649276,94731.50845387786,9604.346161773617,11333
28,442,2647040.5088057825,90660.46563418044,9604.346161773617,11333
29,460,2275882.9941291204,84743.33325152824,9604.346161773617,11333
30,478,1993908.0783872851,80808.40222954992,9604.346161773617,11333
31,497,1781275.3730539319,81563.93408266707,9604.346161773617,11333
32,516,1892313.6456431164,77228.54767605677,9604.346161773617,11333
33,535,1461530.2930092302,75781.0484460057,9603.532046255263,11332
34,555,1562500.6123490112,72866.6374737776,9598.482998566802,11326
35,576,1310747.2654805062,66208.98474837569,9593.405448170746,11320
36,596,1317342.0412517,67384.78537495263,9583.5509644726,11308
37,618,1294807.2878612897,67016.05167456396,9564.491714537178,11285
38,639,1256691.830636769,66058.8866943539,9550.329936944709,11268
39,661,1242660.8568523212,59639.320876076534,9542.137235604741,11258
40,684,1104026.2971224424,59593.61487609523,9531.972118171685,11245
41,707,1070992.6909252806,57305.50203077384,9445.635822016757,11116
42,730,1042790.422653279,59925.21060202369,9508.619562243215,11214
43,754,1105772.205851098,62866.767115087016,9421.767796428632,11085
44,778,1109430.0462633548,61839.67643167479,9384.326474955586,11050
45,802,1091539.1942656795,60327.392352229566,9353.304951611177,10999
46,827,994190.1288113596,61538.55529047038,9090.91202865107,10668
47,853,1031437.715601928,57911.4046241851,8839.418143346646,10402
48,879,1051074.490078917,54183.87541606382,8675.518803819692,10212
