,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,27469.627272221467,19588.34504501163,4343.7330688388265,123453.44021262786,4341.749865903556,4926
1,707,27056.554879799252,20874.510074307324,4244.299619744843,120368.68338267483,4244.299619744843,4817
2,597,23922.190289080212,19448.213305178608,3488.9308868848216,96565.10824422097,3488.9308868848216,3946
3,497,16183.2109691248,15291.826331683615,2324.436940530933,56735.92530701017,2324.436940530933,2605
4,408,14402.29360706073,16430.838371653004,2096.9516074386447,44564.08068428375,2096.9516074386447,2337
5,329,10394.975695899193,13721.733272658828,1475.0971419674677,24908.500094194038,1475.0971419674677,1655
6,260,9152.155000086312,12890.336409832162,1263.7158622476952,19963.576675611814,1263.7158622476952,1459
7,201,7196.8559008358625,10470.401902218598,1007.1897232636126,18151.06270310135,1006.2173533432148,1146
8,152,8154.63784838577,11159.574186385717,1157.6614818285964,19030.968051060525,1157.6614818285964,1302
