,pressure,error_sum,speed_sum,denominator,yield
0,103,5395674.242105229,132474.53484693647,9742.01036484599,11509
1,110,5723987.794170344,125091.05389323925,9728.99852021141,11490
2,118,7023649.068873251,136258.4372905801,9778.36454876084,11572
3,126,7974882.498779979,163602.3142133209,9805.173878178797,11603
4,134,7132199.575825782,154227.30587005368,9729.494330806032,11515
5,142,7799878.270089141,148769.69912693917,9720.026418194619,11502
6,151,8322531.169624103,155311.06671185023,9701.979170586146,11481
7,160,8458671.735062644,162637.88773437904,9700.76286268658,11479
8,170,9098001.447006108,156867.08856935706,9663.552156253487,11429
9,180,9766364.815874543,166375.43169041324,9683.178194902173,11455
10,190,9720332.727104349,160955.50108238898,9678.876377384826,11451
11,201,9146789.328039771,159710.1603661936,9691.455723372217,11462
12,212,10169453.437176513,177634.41257264485,9688.789122674278,11460
13,223,10285628.43804363,172688.4729543135,9676.754656372872,11450
14,235,10210041.88275676,165480.51322319813,9658.13847239643,11427
15,247,10427252.993898606,172564.20989676283,9649.181563998418,11420
16,260,11021829.726046931,167259.32412594825,9744.71946655451,11538
17,273,10910569.943286702,161866.45243333868,9691.266398245245,11481
18,286,9182055.637029076,163154.51251586172,9641.823186480626,11429
19,300,7601097.944964836,151529.35511923442,9555.688771924279,11339
20,314,7785866.531601768,149778.27092934208,9585.421480276491,11363
21,329,6978190.0041051665,149274.47163517607,9744.035893604283,11529
22,344,7474806.227403331,153135.356929419,9719.014113810952,11499
23,359,6738110.546875118,147982.51234507683,9747.371279290694,11524
24,375,6194905.530341188,138303.1244393254,9760.978757615476,11537
25,391,5703276.975563152,141115.01350486442,9775.635015311449,11563
26,408,5141901.853086178,136571.8530515962,9774.220126733308,11556
27,424,4974175.137839186,134301.06588143462,9779.108250019592,11566
28,442,4391799.869390838,130300.50377873512,9771.532372484102,11566
29,460,4143659.5261667683,118186.48890692892,9783.393028470635,11572
30,478,3762892.5247989856,111298.29735134648,9784.750051635498,11576
31,497,3527917.195120169,102400.15190510811,9794.51996050951,11588
32,516,3115495.6916415934,91844.78132667908,9793.523668201184,11589
33,535,3161867.3169649765,89668.13934542413,9786.299397947989,11576
34,555,2964540.8847007165,86026.87703882181,9781.439839338225,11573
35,576,2450841.379892469,84529.84254405806,9742.841546207046,11529
36,596,2194794.340679491,79118.45657430556,9735.214821661542,11520
37,618,2285028.337097174,79114.27287273227,9659.379775105956,11423
38,639,2042581.2810117288,74578.89860865047,9646.316263201365,11407
39,661,2075832.6198132401,71614.81464821791,9653.125814877452,11415
40,684,1933128.83773187,70895.30692055773,9645.023539927293,11403
41,707,2227253.4271615776,79974.13618117038,9629.163165665796,11385
42,730,2287502.2404731563,84991.30981433703,9636.842802063258,11393
43,754,2087165.550766364,80196.09711034382,9622.783307681231,11376
44,778,2085165.191231867,85307.06898273094,9607.905017379037,11355
45,802,2064763.3756029382,85172.02733463969,9569.07767361132,11306
46,827,2318988.2290579113,90938.86525989685,9375.611610703936,11011
47,853,3466643.285105402,104621.88870169697,9323.624988370342,10946
48,879,3485181.4392706454,104843.99768067957,9101.621559832196,10686
