,pressure,error_sum,speed_sum,denominator,yield
0,828,260008.77893490842,38833.8195028257,8135.190776654836,9415
1,707,257130.7367974177,37055.4754600152,7539.684277996328,8629
2,597,236867.6260589408,40928.087779464586,6891.705832785912,7807
3,497,228532.28503305023,45113.46503843515,6374.822803929209,7228
4,408,205364.99170766835,50303.989796915266,5558.22934997505,6313
5,329,168945.9650819176,44128.8509218562,4432.757122498667,5000
6,260,155095.88729851294,42105.36674162581,3722.385933320364,4195
7,201,143260.75657035675,38200.9386542928,3307.913768026267,3746
8,152,155349.62472504834,45080.76512546981,3597.9097778651258,4051
