,pressure,error_sum,speed_sum,denominator,yield
0,103,111503.6486130787,25394.471492706194,2627.405367665745,2989
1,110,116913.9134924152,25413.708162482275,2633.462364790435,3013
2,118,93425.39625175105,24519.83918667143,2088.675882382396,2380
3,126,104678.75603822689,25386.00215426428,2141.124010757705,2490
4,134,116444.14837322063,30269.70647605657,2486.603209438798,2862
5,142,91708.87585649705,26934.08456114425,2048.9325483199673,2351
6,151,83287.91386722577,24676.08974970534,1907.2531879992312,2189
7,160,90890.81227159614,27778.274727659253,2087.1184514318174,2405
8,170,87482.90027275232,25608.799731229195,1938.4921422902187,2242
9,180,91748.49675379247,29442.923458178928,2115.379033433721,2490
10,190,88448.29899203846,25088.519324239154,1942.455149572408,2282
11,201,83473.09011503197,23912.305819173132,1831.6706836275098,2151
12,212,77078.8333760575,23670.283020366318,1743.7795608608906,2062
13,223,85912.8209668542,27096.28521132374,1986.4013456120233,2339
14,235,89867.49838536156,28824.993172087543,2055.278329510077,2438
15,247,93875.78907461824,30815.238918666004,2226.9863227060455,2635
16,260,97652.04932129885,29694.350538011367,2197.7021016019594,2602
17,273,103849.91448182697,31588.088871712473,2322.612444952529,2742
18,286,108912.16296432295,35570.56288661347,2552.3185180760647,2996
19,300,106179.92992271279,32401.645111080816,2456.5465613343863,2843
20,314,111527.39990830276,34697.83476908943,2534.4935455205227,2916
21,329,119099.37122638672,34549.13303996913,2625.1097347421314,3058
22,344,106603.90647259251,33093.58216238394,2441.016219514079,2852
23,359,109411.46484831364,33270.21978958495,2410.4502525229786,2827
24,375,111883.24817815932,34854.13342015701,2437.0934038180217,2848
25,391,135053.5973187194,36655.589194773,3053.9223101376447,3538
26,408,133022.7513031177,37295.750689980036,2963.7788613615007,3432
27,424,124146.09632133422,34955.428074671574,2748.7146129874254,3209
28,442,151193.50335418616,37969.79997735832,3447.419275452487,4011
29,460,141357.8416771688,30764.066197168115,3163.1580689228813,3690
30,478,146984.5057950194,36117.33435465954,3825.872755672178,4455
31,497,153699.99469252097,34975.81848357337,3917.9778050805025,4534
32,516,143006.37779382855,32759.967001032455,3691.472192903468,4235
33,535,172916.5003028432,36078.61683190368,4358.0849382306005,5009
34,555,169548.46946003067,34028.401640448144,4319.156788705364,4967
35,576,165578.04309966907,34060.10658166204,4379.182614952304,5066
36,596,172612.427671584,37764.24049773894,4690.1239505905805,5411
37,618,168555.4510695413,38195.81964755342,4631.120407292541,5269
38,639,180295.16344591224,36763.1240103981,4810.291788466283,5480
39,661,184983.55256046663,36700.92572441949,4716.4623019357405,5411
40,684,201952.07364198926,37711.35351676733,5337.82004733069,6078
41,707,208413.94057176236,34544.725352975336,5165.969441200634,5929
42,730,191407.21953483825,31966.350881975737,4978.122887717419,5692
43,754,185615.32102516846,32690.27102941217,5249.976419825432,5973
44,778,192909.3023323734,34801.556349478364,5184.5550917168275,5921
45,802,195332.77916397562,35601.33361124258,5120.111447527307,5896
46,827,194697.77262965738,35994.335734871165,5239.4464665251935,6109
47,853,182265.90606525124,33300.070362599225,4932.6020786068075,5756
48,879,177427.7327334648,29428.563812276774,4468.45740697208,5241
