,pressure,error_sum,speed_sum,denominator,yield
0,103,96901.50590447393,19978.037121291818,2179.598125987935,2390
1,110,106996.08041230639,26208.210348255758,2437.7847720222817,2700
2,118,73490.2203343904,17121.723977085247,1653.2498291873792,1803
3,126,76207.21511145569,14819.91935990797,1636.9308350957733,1778
4,134,72562.36923292725,16131.132325648878,1491.0084088342576,1649
5,142,64620.98739543589,15112.305347571142,1304.8208187560756,1429
6,151,66934.1144778198,18355.340696666033,1413.5987277383063,1594
7,160,66346.01503112115,16945.690068724896,1467.0582078493653,1691
8,170,62438.80837251901,18020.540205563884,1436.8588547835325,1649
9,180,64132.03931393392,14645.382890388508,1277.5296387405056,1406
10,190,60299.5925254193,14593.808257791885,1258.9650035606248,1419
11,201,57510.96853128873,14182.133358512061,1196.696737286045,1363
12,212,61687.79782202585,16251.421524375999,1250.897252391244,1452
13,223,56001.817365147326,14278.349097958782,1219.7173277057516,1412
14,235,57658.53507299548,13979.05604875067,1170.17772848544,1356
15,247,63888.03315680117,17079.449652448857,1385.08928367988,1585
16,260,73194.9791785691,21093.00810243099,1582.786153226001,1808
17,273,68137.02767755225,19586.01208556113,1463.0675498435073,1695
18,286,91697.58948441676,25298.873115004408,2073.8876962489876,2378
19,300,94092.62949228451,23026.853593586507,2103.0045322378965,2397
20,314,93175.5675200536,22106.66084778671,2102.485946805171,2400
21,329,112093.21558278454,27321.718999994613,2532.8855516277035,2900
22,344,108671.42179502326,25585.76469839149,2676.6501887578875,3030
23,359,107620.07182399885,23545.29499867998,2526.181800103193,2855
24,375,117794.96504670214,25932.694418680727,2768.193377391969,3133
25,391,147936.66942895492,32623.372537343934,3418.1382011676674,3895
26,408,146743.7280701015,35731.681804276704,3468.9865507497716,3959
27,424,137266.41797306325,29161.241969252347,3077.7306464735284,3505
28,442,145266.35789763878,29905.350336206033,3804.1953769954052,4309
29,460,150553.8077728805,27112.724358693627,3799.053349904263,4287
30,478,148075.89757059785,26772.670284934316,3769.4611443825197,4297
31,497,156931.92987667298,27765.2120339101,3838.0782767063156,4389
32,516,153936.63779998748,24816.141845653532,3789.1902086493906,4333
33,535,167952.26807266727,27120.87358719965,3959.730902397049,4512
34,555,156716.1942658712,25859.56988984104,3730.4928142880262,4238
35,576,177329.3486166775,28114.86988367335,4439.049591063748,5005
36,596,187016.7544053608,26038.576899188505,4609.911002096024,5160
37,618,172081.3294888459,26536.663396033968,4535.775210106629,5103
38,639,185824.91917537575,29026.529425819856,4893.7780444424525,5490
39,661,186504.28957510073,27443.191683436144,5018.845785902185,5646
40,684,185846.86470409538,25098.76112092224,4931.773264230118,5585
41,707,191765.24138486641,26289.95458942683,5000.047731943724,5657
42,730,205623.27819631205,26256.963333736683,5154.840930671793,5878
43,754,209448.78448097222,26666.97077997016,5271.821843998952,5991
44,778,204673.24018733882,27637.147845626612,5120.53524559201,5823
45,802,192680.93783832638,23701.077239945887,4871.954354280768,5607
46,827,191164.71103272802,26039.88563267685,4954.23112510154,5723
47,853,188380.8298127052,27744.503920348252,4939.030209028691,5683
48,879,179865.9589042655,25449.759547065954,4585.956582725291,5334
