,pressure,error_sum,speed_sum,denominator,yield
0,828,253651.14328686317,37043.6187130737,7837.6657648158725,9010
1,707,270468.1120294849,41343.326262731025,7671.247032343904,8772
2,597,243864.35392918612,41411.447682813196,6941.764078265734,7870
3,497,233155.0465459721,39758.685861944505,6092.356300062843,6838
4,408,211980.33547174218,47752.46940969715,5586.740668073855,6290
5,329,175105.8191980612,38503.63203064006,4228.482994985498,4746
6,260,159150.93915696064,39742.90853984551,3624.9972286051416,4085
7,201,132244.84916687402,35714.91601487999,3196.108085167857,3579
8,152,142820.10949962665,39435.89310466176,3542.1106407223338,3987
