,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,23918.425433222135,17694.09443391056,3438.664408648622,91548.479354516,3438.664408648622,4031
1,707,22191.603819281452,16716.9865745996,3315.069647347087,96598.0967153143,3315.069647347087,3874
2,597,22169.28282609748,17191.447250385543,3171.94244403025,84441.61974825567,3171.29299598192,3682
3,497,19627.42369710909,17003.236649360897,2888.777186608512,72086.31118838211,2888.777186608512,3338
4,408,16156.052721225,15951.885631842224,2296.060170110714,47486.64496397031,2296.060170110714,2600
5,329,11467.632366128539,14359.304808312894,1623.2807337827153,28148.731020591873,1623.2807337827153,1834
6,260,10687.588620101547,12517.28129505133,1503.969976803393,30893.331029030982,1503.969976803393,1700
7,201,9269.396236136683,11172.662106277063,1260.9738319366156,20778.81376396935,1260.9738319366156,1431
8,152,11592.960855861204,15384.959576530706,1688.495363708418,31910.67427817722,1688.495363708418,1886
