,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,3482192.316120394,630797.3040373325,9289.392140177315,835545.8645956044,9289.392140177315,10978
1,707,3916521.4714269578,632886.3110123385,9417.975674927888,858163.0698080191,9417.975674927888,11140
2,597,4467921.771187987,631572.6508913874,9472.962723598781,852243.6782742948,9472.249473149628,11203
3,497,5436933.898197039,631951.1035506377,9491.96162788003,850541.2607624838,9490.972612016669,11226
4,408,7082228.963116573,631627.1396600243,9491.118236434218,852275.9877339419,9488.181309839521,11225
5,329,8363399.076616118,633307.0774961688,9487.603115120997,850779.9565526404,9485.941958251675,11220
6,260,11233735.432295531,630535.9932237052,9487.525318353915,859528.6540841915,9485.858759408924,11221
7,201,12208384.535629407,632015.5528590928,9486.29370062379,852491.9481084287,9486.29370062379,11220
8,152,10404491.492962135,630768.8648473792,9491.96162788003,852788.5343879698,9489.252616077008,11226
