,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,1082973.9100618213,51152.3696030331,9289.392140177315,637884.680627163,9289.392140177315,10978
1,707,1340181.9244198462,52770.63776679701,9417.975674927888,590680.5649352376,9417.287320352194,11140
2,597,1954601.4785049532,64585.9541362356,9472.962723598781,631932.2863753722,9472.962723598781,11203
3,497,2975618.8663581633,78951.9947923483,9491.96162788003,572400.2677730905,9491.96162788003,11226
4,408,3859964.967124843,103425.60970823235,9491.118236434218,490916.0202164463,9491.118236434218,11225
5,329,6093085.105238263,139259.1753969544,9487.603115120997,529103.3770717431,9487.603115120997,11220
6,260,9082705.387662433,172208.3099106461,9487.525318353915,521406.6082243051,9487.525318353915,11221
7,201,11834895.822704826,168884.10080455436,9486.29370062379,641531.6810536957,9484.323832760992,11220
8,152,8736613.451840173,150455.08299757759,9491.96162788003,578407.5572660741,9491.127742057963,11226
