,pressure,error_sum,speed_sum,denominator,angle_sum,angle_denominator,yield
0,828,2262.9130595578226,2402.2497160097173,283.0499155494302,5528.865354247589,283.0499155494302,332
1,707,2079.4460876529984,2364.4631568609207,260.60637854083234,5325.804706163626,260.60637854083234,303
2,597,2044.1673027797196,2458.3783954087344,270.8510166646278,5155.997161348313,269.8647310630906,316
3,497,2155.6734600223886,2622.933010763628,258.3176022261676,4491.06401623256,258.3176022261676,296
4,408,1421.7383086347918,1887.7694489995274,180.00875528132713,3264.5397252544617,180.00875528132713,206
5,329,1424.4194059078645,2003.216797154777,181.52160462486088,2799.1927168916777,181.52160462486088,205
6,260,1333.2148658732024,1917.262707750335,164.8620230476206,2097.9323071680224,164.8620230476206,184
7,201,1136.4302132905013,1929.0319467790464,148.59438162000242,1564.6878550638514,148.59438162000242,170
8,152,1300.444452455553,2150.647403901807,160.54016814755354,1645.9592812689525,160.54016814755354,182
