,pressure,error_sum,speed_sum,denominator,yield
0,103,125024.53539213628,19284.517009890034,2780.9759849829306,3127
1,110,122360.70854050147,24449.794691105868,2923.1973799843477,3337
2,118,104953.70850716447,20222.692522028185,2312.916245415135,2653
3,126,108281.5896569055,18677.915861402635,2332.502543398808,2670
4,134,111355.40743850097,19262.889817840165,2547.4206640751413,2932
5,142,94601.15790791983,15891.226173083149,2044.6974747550655,2304
6,151,81707.31682341437,16404.89462959753,1659.2769955332694,1897
7,160,76612.47927194452,14246.84499637116,1678.8608153505165,1894
8,170,74352.96005025672,13981.534446395415,1618.08560014605,1799
9,180,78342.55967711414,15601.746005056415,1605.5122044541883,1811
10,190,74352.33762720643,16876.176727402562,1746.915004890505,1978
11,201,70323.72680581968,16820.247981705936,1632.6856760038277,1863
12,212,73412.66186845633,15905.321108942822,1580.2308930849138,1802
13,223,74569.55599855585,15803.327165716877,1622.08505312977,1845
14,235,80360.30491645235,17721.641096101102,1789.1590326012065,2016
15,247,82883.1646987029,19013.1434040927,1912.5958953455142,2165
16,260,89218.38053435978,21340.42003368139,2132.678740776012,2410
17,273,93631.2533131113,21032.99932225548,2237.0141078872603,2511
18,286,103688.10689882886,21449.899203645844,2280.25901929503,2595
19,300,101673.26355420954,22040.695673869363,2406.5907754087743,2740
20,314,103328.34381250384,21421.469483791298,2505.844199856192,2841
21,329,119471.77107376323,23397.278398098868,2942.4106692865216,3339
22,344,116278.81092053706,21290.150234505574,2872.3803573187724,3276
23,359,119886.70191885666,20385.44448934463,2731.020353657378,3111
24,375,122952.9481352835,20069.831292885752,2879.612212300642,3232
25,391,127980.30223344403,23822.861917641036,3207.3467210053464,3663
26,408,130483.96203187428,22236.225363742495,3251.044542364296,3694
27,424,137602.9251416904,23027.430374376854,3262.3756251441605,3723
28,442,152131.60958125166,28145.52879819621,3714.058788835755,4240
29,460,164758.28740963177,28635.119334960214,3873.797312753814,4387
30,478,187614.94660576148,31078.161534223134,4489.070483659279,5115
31,497,183590.75997295039,32584.769472165328,4627.6101849972165,5239
32,516,177943.80586940196,26215.853230484077,4364.431670186267,4914
33,535,177645.86204334797,28656.553101207846,4867.277163392108,5478
34,555,174720.3559016954,27068.629832871327,4515.528968972738,5082
35,576,190773.45422945425,27370.52083633035,4919.900645296169,5608
36,596,209900.03808864366,29525.04685307854,5262.7154872803,5956
37,618,187604.5714503847,26751.886438694335,5128.794221895864,5834
38,639,195175.5956591026,27978.326314171092,5059.407523914974,5766
39,661,185935.87869282713,27397.433604325175,5046.567859483696,5697
40,684,204095.7777448797,31266.554750059884,5514.448366535927,6305
41,707,196287.3457737193,30806.011674618683,5620.9889943754415,6424
42,730,210596.72149518656,29725.81634869647,5364.977606784061,6173
43,754,205377.33421202566,32019.324426874966,5492.272527602817,6325
44,778,206288.9186147057,27634.56816055554,5190.173669309354,5960
45,802,204293.09225418488,28516.35260022425,5295.417668721692,6114
46,827,180799.789121391,24388.60387192673,4504.888227284479,5158
47,853,165990.4071689344,23934.32857037722,4340.9989751308285,4928
48,879,174945.38356853902,23477.84459996642,4505.15598568058,5084
